trueCat;contrast;orientation;responseCat;confRating;RT;congruentResponse
broad;0.03;-35.43177489711709;2;2;3.0653185844421387;True
broad;0.018;11.647290793071585;2;1;3.115300178527832;True
broad;0.135;-1.8329739071507227;1;3;1.7953226566314697;False
broad;0.223;5.751249156441617;2;2;2.7121927738189697;True
narrow;0.135;-2.2259413730981086;1;3;1.3287248611450195;True
broad;0.018;-12.3418898879322;1;1;1.7521274089813232;False
broad;0.082;-18.182344998344192;2;4;1.7183256149291992;True
broad;0.05;19.51704554691593;2;4;1.2618472576141357;True
narrow;0.135;-6.2099932890957685;2;4;1.119905710220337;False
broad;0.05;-21.11181068459213;2;3;0.9272217750549316;True
narrow;0.05;-1.1247123921856241;1;4;1.4385004043579102;True
narrow;0.135;1.4445380743937641;1;3;1.0572764873504639;True
broad;0.03;-4.6696381868604;1;1;2.5152475833892822;False
broad;0.082;6.13902865706402;2;3;2.803053617477417;True
broad;0.03;-1.3942773161182127;1;3;1.1756093502044678;False
broad;0.223;3.2040519455023144;1;3;1.676971197128296;False
narrow;0.082;-4.240881488472452;1;4;0.7104785442352295;True
broad;0.03;26.40927161352925;2;4;1.19034743309021;True
narrow;0.018;0.01413104162313279;1;1;2.675037145614624;True
narrow;0.223;-5.40169313070894;2;2;3.5968751907348633;False
broad;0.03;-9.083334637843112;2;2;1.082331895828247;True
narrow;0.05;1.5119130306068103;1;4;1.0590291023254395;True
narrow;0.223;-0.8157124017027364;1;4;0.5730047225952148;True
broad;0.018;26.573016264654893;1;1;1.1781682968139648;False
narrow;0.135;-4.487275459303941;1;2;2.1355066299438477;True
narrow;0.082;1.7187943560504424;1;3;0.8305094242095947;True
narrow;0.223;-4.975669358144142;1;2;1.273759126663208;True
narrow;0.223;-1.964048029088771;1;3;2.1711485385894775;True
broad;0.135;-3.819452499091078;1;2;2.2888057231903076;False
broad;0.135;-17.058930859029978;2;3;1.3698692321777344;True
narrow;0.223;2.16461280089637;1;4;0.9272754192352295;True
broad;0.082;-10.055643519025201;2;3;4.598552227020264;True
broad;0.082;7.6564882848796145;2;3;0.9236721992492676;True
broad;0.135;-5.729708220651211;2;2;1.5789568424224854;True
broad;0.135;-6.940539250643971;2;2;2.2324652671813965;True
narrow;0.03;-0.06266125144107126;1;4;1.6195034980773926;True
broad;0.223;14.621204079021673;2;4;2.6949892044067383;True
narrow;0.05;-0.107402255530705;1;4;0.7601754665374756;True
broad;0.03;-0.057048158633053736;1;1;1.462071180343628;False
broad;0.082;-0.7402396351895086;1;1;0.9761505126953125;False
narrow;0.03;-0.2742878764538724;1;1;1.0054481029510498;True
narrow;0.018;0.9319959900059431;1;1;0.79345703125;True
narrow;0.03;0.7894019749890656;1;1;0.6699857711791992;True
broad;0.03;-9.867161434298586;1;1;0.7111537456512451;False
narrow;0.018;-4.514244536317306;1;1;0.6790182590484619;True
narrow;0.135;0.4083027984502517;1;4;0.9042141437530518;True
broad;0.082;3.820142946695578;1;3;1.6401278972625732;False
broad;0.05;17.337554144902068;2;3;1.314988374710083;True
narrow;0.05;-3.4865036220063947;1;4;1.1623847484588623;True
broad;0.135;8.357898627890675;2;3;2.824409008026123;True
narrow;0.082;-1.6703112259939958;1;4;0.7802979946136475;True
narrow;0.03;-0.9216319287657874;1;4;1.1695225238800049;True
broad;0.03;-2.374267486453988;1;3;1.606849193572998;False
broad;0.018;6.806718670256334;1;1;1.2030081748962402;False
broad;0.223;-16.090766926167575;2;4;2.671058177947998;True
narrow;0.223;-0.9522342775908719;1;4;0.8968954086303711;True
narrow;0.05;0.12950970509970985;1;3;1.641453504562378;True
narrow;0.223;0.17987744157301;1;4;0.6123270988464355;True
narrow;0.05;-1.7981215117868126;1;3;0.8881516456604004;True
narrow;0.082;-2.992291215865899;1;3;0.8087613582611084;True
narrow;0.135;-3.97521826555585;1;3;0.8286592960357666;True
broad;0.223;7.587675615886605;2;2;1.519876480102539;True
broad;0.135;-1.8750541487513233;1;2;1.4633474349975586;False
narrow;0.03;4.313547107552117;1;2;0.8414418697357178;True
narrow;0.03;8.613517135639983;2;2;1.8360705375671387;False
broad;0.223;-7.010469420856966;2;3;1.2707338333129883;True
broad;0.082;16.17841842405802;2;3;0.792323112487793;True
broad;0.082;-23.654521356264727;2;3;0.6848843097686768;True
broad;0.223;11.016309453209738;2;4;0.6613955497741699;True
broad;0.05;-12.65679208299995;2;4;1.2392549514770508;True
narrow;0.082;1.8093918359515797;1;4;1.0737652778625488;True
narrow;0.082;-0.3192284630494713;1;4;0.955294132232666;True
narrow;0.03;0.6819983368521899;1;1;1.137233018875122;True
narrow;0.018;-2.4638442265638867;1;1;0.6878974437713623;True
narrow;0.03;-2.8913379295230666;1;1;0.8084347248077393;True
broad;0.03;5.8547304656093715;2;1;1.3723101615905762;True
broad;0.082;6.142042705585245;2;2;2.7217788696289062;True
broad;0.018;-5.425445217898905;1;1;1.21760892868042;False
broad;0.135;-12.832215203087003;1;4;0.8849544525146484;False
narrow;0.082;-0.32979270633216745;1;4;1.301574468612671;True
broad;0.03;3.842959888102154;1;1;1.549431324005127;False
narrow;0.135;-8.407735287826245;2;3;3.635775089263916;False
broad;0.223;4.108076317355447;2;2;4.463270425796509;True
narrow;0.135;-3.330211162950978;1;4;0.7063581943511963;True
broad;0.018;9.999536053974285;2;1;1.1862952709197998;True
broad;0.082;8.593352749594846;2;3;1.0229363441467285;True
broad;0.03;6.873833942459491;2;2;0.994243860244751;True
narrow;0.018;-0.2801109080770242;2;1;1.0628457069396973;False
broad;0.018;3.926805837166091;1;1;1.1288635730743408;False
narrow;0.05;3.4340335145920085;1;2;2.128176212310791;True
broad;0.223;-0.16751450573584692;1;4;1.0798254013061523;False
narrow;0.05;5.225022697818848;1;3;1.6171550750732422;True
narrow;0.018;-4.015070189134489;1;1;0.9806628227233887;True
broad;0.05;0.026543875354234824;1;2;1.5459537506103516;False
broad;0.135;-2.040014665698545;1;4;1.7047548294067383;False
narrow;0.223;2.8706428272187563;1;4;0.6329300403594971;True
broad;0.223;7.964880974648336;2;2;1.8114407062530518;True
broad;0.018;12.667896546035358;2;1;1.1196835041046143;True
broad;0.082;-28.944040271570408;2;3;1.303001880645752;True
narrow;0.03;-3.3538544006287947;2;1;1.2550957202911377;False
broad;0.018;3.9716408243013763;1;1;1.4411239624023438;False
narrow;0.03;0.23258926894747053;1;1;1.3476743698120117;True
broad;0.223;-21.270980845761187;2;4;1.802638292312622;True
broad;0.03;12.065249986218765;2;1;1.950873613357544;True
narrow;0.05;1.0818999261141413;1;4;3.6051549911499023;True
narrow;0.03;0.24757993031799885;2;1;1.561976671218872;False
narrow;0.223;5.970652373839531;1;3;1.8881022930145264;True
narrow;0.135;-3.1083976126194965;1;2;2.4410111904144287;True
narrow;0.135;-5.341204647923329;2;2;1.716120719909668;False
narrow;0.135;0.5601095868950087;1;4;1.3396422863006592;True
narrow;0.05;-2.4063019602237508;1;3;1.506155252456665;True
broad;0.082;16.876596979611005;2;3;2.4745137691497803;True
narrow;0.082;-0.0558918070765005;1;4;2.1643149852752686;True
narrow;0.135;-4.719095459812427;1;3;0.9786412715911865;True
narrow;0.223;-2.6259558623122214;1;3;0.9358949661254883;True
broad;0.05;9.658109757546221;2;3;1.5745551586151123;True
broad;0.05;-5.405753776359939;1;2;1.4360377788543701;False
narrow;0.03;4.943238502518483;1;1;1.6468017101287842;True
broad;0.03;-6.783704094056734;1;1;1.2976462841033936;False
broad;0.05;5.328525583037365;2;1;1.290374994277954;True
broad;0.018;-2.1660406764184126;1;1;1.555086612701416;False
narrow;0.135;-1.1960927702615836;1;3;1.4892351627349854;True
narrow;0.018;1.0312238475950575;2;1;0.9380156993865967;False
narrow;0.03;1.1371791170526375;2;1;0.8566288948059082;False
narrow;0.03;0.7323545820488907;1;1;1.1625332832336426;True
broad;0.082;-15.338139707270734;2;2;5.856582880020142;True
narrow;0.223;2.6762266374016885;1;4;1.3081140518188477;True
broad;0.05;-19.159335361917517;2;4;1.3482255935668945;True
broad;0.135;4.38233782304141;2;2;1.4982683658599854;True
narrow;0.018;-1.0594546839084165;2;1;2.5623786449432373;False
narrow;0.05;2.7321369001304436;1;1;2.5288631916046143;True
broad;0.018;16.96958608276156;1;1;0.9126665592193604;False
narrow;0.018;-0.8992587585733376;1;1;0.672569990158081;True
broad;0.223;-0.6287297476784683;1;4;1.5457682609558105;False
broad;0.05;9.120992596754638;2;3;5.760576486587524;True
broad;0.135;-19.617874484607242;2;3;0.8721153736114502;True
narrow;0.082;-4.185937362990789;1;3;2.3293702602386475;True
broad;0.223;-19.500104690862447;1;4;1.6491034030914307;False
narrow;0.223;-7.399198028649054;2;4;3.1152706146240234;False
narrow;0.223;-8.11674187714448;2;4;1.2592628002166748;False
broad;0.135;-4.23690725522621;1;4;2.869311571121216;False
narrow;0.082;-0.4084454965535146;1;4;0.7432136535644531;True
narrow;0.05;-2.6524800852884596;1;4;1.9257636070251465;True
broad;0.05;27.77134034257766;2;3;0.9653561115264893;True
narrow;0.03;-4.094365265040807;2;1;1.4506382942199707;False
broad;0.082;-2.0770844367204715;1;2;1.1247589588165283;False
broad;0.03;-25.486928139783508;2;2;2.3080883026123047;True
narrow;0.018;-3.7033283851707837;1;1;1.2364513874053955;True
broad;0.135;13.102406960814829;2;3;4.79119086265564;True
narrow;0.135;-1.668760316807251;1;4;2.1330556869506836;True
narrow;0.018;3.253125811390707;2;2;4.3000664710998535;False
broad;0.018;-19.03922505205881;2;1;0.9571282863616943;True
narrow;0.05;-4.375198978403426;1;3;2.5150632858276367;True
narrow;0.223;3.7373154798745283;1;2;1.9308702945709229;True
broad;0.082;-6.843597906165142;1;2;1.5704407691955566;False
narrow;0.223;3.134008003026339;2;2;1.6159472465515137;False
narrow;0.082;-1.074017976157042;1;3;1.1954402923583984;True
narrow;0.018;1.3821745473778826;1;1;1.0800812244415283;True
narrow;0.082;-3.3552314146480047;1;3;1.4894118309020996;True
broad;0.03;3.330497343092112;1;1;1.4342358112335205;False
broad;0.018;-12.585690747896402;1;1;0.7410259246826172;False
narrow;0.05;1.4495446285630034;1;3;2.0835559368133545;True
broad;0.082;19.046415292650085;2;3;2.132533550262451;True
broad;0.018;-4.03759877413634;1;1;1.803534746170044;False
broad;0.135;-5.861019109063984;2;2;5.447773456573486;True
broad;0.223;4.9385669719043905;2;4;3.1392245292663574;True
broad;0.018;15.803674615086138;1;1;3.2985177040100098;False
narrow;0.223;-1.5249640221085519;1;3;4.635284900665283;True
broad;0.223;0.10340817854789648;1;3;0.9910624027252197;False
narrow;0.05;3.9481199626170915;1;2;2.403639316558838;True
narrow;0.082;3.9730363269020885;2;2;1.3201801776885986;False
narrow;0.082;0.31848960574343393;1;3;1.319514513015747;True
broad;0.082;-7.432562653605846;2;3;1.870927095413208;True
broad;0.03;14.011337555765975;2;2;1.8724937438964844;True
broad;0.223;30.454375678147713;2;4;1.3540740013122559;True
narrow;0.082;-1.9575261321436037;1;4;1.0318753719329834;True
narrow;0.135;4.412418936480432;2;3;1.026820421218872;False
broad;0.018;5.206589370866038;1;1;2.454143524169922;False
narrow;0.03;0.016593392043234498;1;2;1.9605166912078857;True
narrow;0.018;-2.6315225229711823;1;1;0.8948283195495605;True
narrow;0.018;-2.352441155375778;1;1;1.2954223155975342;True
broad;0.05;5.438364563779274;1;1;2.992154359817505;False
broad;0.03;15.30829063330643;2;2;1.237436056137085;True
narrow;0.082;1.4769400952169955;1;3;2.920142889022827;True
narrow;0.082;1.8703386861885956;1;3;0.9600768089294434;True
broad;0.135;-3.3803090973552665;2;2;2.0460119247436523;True
broad;0.018;-2.030887036054923;2;1;1.6409900188446045;True
narrow;0.018;-0.5799959235898674;2;1;0.6118061542510986;False
broad;0.135;6.312431783767429;2;2;1.4876527786254883;True
broad;0.05;-12.867507154922755;2;3;1.4564204216003418;True
narrow;0.05;-1.0045997828170485;1;3;1.2505266666412354;True
broad;0.05;-9.891929899804094;2;3;1.5086181163787842;True
broad;0.05;-6.429516411890459;2;2;3.028740406036377;True
broad;0.223;-9.027244038320774;2;3;1.736708402633667;True
narrow;0.223;4.382598553673365;2;2;1.3515400886535645;False
narrow;0.223;-1.4736338773569486;1;3;1.709632396697998;True
narrow;0.018;2.246723306970569;1;1;1.1738271713256836;True
broad;0.223;2.581378126584738;1;2;1.1951889991760254;False
narrow;0.018;2.1645118240566696;1;1;1.8958959579467773;True
broad;0.082;-19.022603602578712;2;3;1.2887976169586182;True
broad;0.05;5.331998523486538;2;3;0.9855084419250488;True
broad;0.05;-29.174546385885286;2;3;2.9181394577026367;True
broad;0.03;-10.062809280914484;2;2;3.2860939502716064;True
narrow;0.03;2.015801874948148;1;1;2.031451463699341;True
narrow;0.135;2.278127638367282;1;3;1.0664036273956299;True
narrow;0.135;0.263777022965051;1;3;0.8757402896881104;True
broad;0.135;-7.860639294783258;2;2;3.6770033836364746;True
narrow;0.05;1.647744285298843;1;4;0.9351818561553955;True
narrow;0.03;1.2843003896224106;1;3;1.1257684230804443;True
broad;0.135;-11.925285187880057;2;3;4.013124227523804;True
broad;0.018;7.49096232093685;2;1;1.1780660152435303;True
narrow;0.05;-2.2553920862892394;1;4;3.2314116954803467;True
narrow;0.018;1.9385137554235707;1;1;1.0907938480377197;True
narrow;0.082;-0.5897523655461552;1;4;0.715498685836792;True
broad;0.05;-2.0705102593414644;1;4;0.5786287784576416;False
narrow;0.135;2.946084800022925;1;3;1.8318161964416504;True
narrow;0.082;1.5073065361199651;1;2;3.3725297451019287;True
broad;0.223;-13.361235666489305;2;3;0.9065449237823486;True
broad;0.05;7.650166571365682;2;3;1.0344903469085693;True
narrow;0.082;1.4784021932294429;1;4;0.9251432418823242;True
broad;0.018;8.563013090442269;1;1;1.0444068908691406;False
narrow;0.223;5.415913961451984;2;2;2.4550487995147705;False
