trueCat;contrast;orientation;responseCat;confRating;RT;congruentResponse
broad;0.223;-17.024343252298994;2;4;0.7326819896697998;True
narrow;0.082;-0.7098753469406464;2;2;0.7711701393127441;False
broad;0.05;-2.583452654476691;2;1;1.0407278537750244;True
broad;0.223;10.40261389361508;2;3;1.0191590785980225;True
narrow;0.03;-3.798796266888342;1;1;0.878695011138916;True
broad;0.082;5.404491498521544;2;4;1.0080630779266357;True
broad;0.05;-21.850148211446044;2;4;0.6682350635528564;True
narrow;0.223;0.2929071791596104;1;4;0.8373570442199707;True
narrow;0.082;-1.8169135459953143;1;3;0.6717720031738281;True
broad;0.082;-12.44485624475993;2;4;0.6093959808349609;True
narrow;0.223;4.165532350826806;1;2;1.077362060546875;True
broad;0.018;-11.089227292957816;1;1;0.9747049808502197;False
broad;0.082;-9.182474076869502;2;4;1.0680391788482666;True
narrow;0.03;-5.056744688233882;1;2;1.181359052658081;True
broad;0.018;-1.8907509258870976;2;1;0.7786970138549805;True
narrow;0.018;2.1186616222639527;2;1;0.5360279083251953;False
broad;0.05;-12.637763963110986;2;4;0.7026939392089844;True
broad;0.223;0.9922127007139152;2;4;0.7186758518218994;True
narrow;0.03;3.0551932382915234;2;1;0.7100131511688232;False
broad;0.03;-12.135934581297601;2;1;0.8220579624176025;True
narrow;0.223;3.7872085821329096;2;3;0.8573660850524902;False
narrow;0.082;-1.482355486848863;1;1;1.5071280002593994;True
narrow;0.082;0.15463427849200773;1;2;1.0273637771606445;True
narrow;0.03;-2.120330630276771;1;3;1.334672212600708;True
narrow;0.082;-1.7752239056102863;1;3;0.7413680553436279;True
narrow;0.018;-1.2275178931342716;1;1;0.836035966873169;True
narrow;0.018;-3.1634349179462307;2;1;0.5907268524169922;False
broad;0.135;11.958152956038692;2;3;1.4033839702606201;True
narrow;0.135;-2.0911476372185422;2;1;0.8314149379730225;False
broad;0.223;-8.934713191107548;2;2;1.218674898147583;True
broad;0.05;2.029625738076855;1;1;0.8457660675048828;False
broad;0.223;12.567782476552122;2;3;1.2726991176605225;True
broad;0.082;12.079123013507079;2;3;0.7780308723449707;True
narrow;0.03;0.5469785183814458;2;1;0.7513799667358398;False
broad;0.223;14.418931533325829;2;3;0.8613569736480713;True
narrow;0.223;-2.1159714733189166;1;1;1.7191359996795654;True
narrow;0.05;3.860624288541166;1;2;0.7907021045684814;True
broad;0.135;10.17735878989162;2;3;0.7873649597167969;True
broad;0.082;-15.157067123754231;2;4;0.6560261249542236;True
broad;0.135;-17.30604286280867;2;4;0.5380408763885498;True
broad;0.135;-21.942349931354563;2;4;0.640679121017456;True
broad;0.223;-15.475125868716026;2;4;0.5873770713806152;True
narrow;0.018;0.6445225306694493;2;1;0.6793651580810547;False
narrow;0.03;0.3776243395755311;1;1;0.39268994331359863;True
narrow;0.082;-0.43343564987615085;1;1;0.4933791160583496;True
broad;0.135;19.639635889300163;2;3;0.902047872543335;True
narrow;0.018;-1.9794906743628806;1;1;0.6457951068878174;True
broad;0.05;7.3006439130357;2;1;0.6727211475372314;True
broad;0.03;17.488243809615383;2;2;1.2820489406585693;True
broad;0.03;-9.310375677819922;2;1;1.3547120094299316;True
broad;0.05;-9.69009061073716;2;2;0.8087301254272461;True
broad;0.135;-3.7962247313997306;1;1;0.7086441516876221;False
narrow;0.135;-2.0702836446891113;1;2;0.5567259788513184;True
broad;0.018;-6.109053751623235;2;1;0.7948338985443115;True
narrow;0.05;4.321302386417656;1;2;0.8953759670257568;True
broad;0.018;-3.9121649678622954;1;2;0.6720318794250488;False
broad;0.03;-4.761592066300473;1;1;0.9293599128723145;False
broad;0.05;-14.664606553710883;2;3;0.92069411277771;True
narrow;0.018;-3.5836430675647986;2;1;0.8640668392181396;False
broad;0.03;-8.448241897617702;2;2;0.682081937789917;True
narrow;0.018;3.4302279664396975;2;2;0.6266851425170898;False
narrow;0.05;3.421110012434027;1;1;0.6700301170349121;True
broad;0.082;11.947438535987537;2;3;0.5913751125335693;True
narrow;0.082;3.4941159280885845;1;1;0.9880750179290771;True
broad;0.05;17.021456758749586;2;4;0.5367178916931152;True
narrow;0.082;-3.422069847597168;1;2;0.8073809146881104;True
broad;0.05;-2.422771046110318;1;3;0.5953600406646729;False
narrow;0.135;2.885686235234253;2;2;1.0560438632965088;False
broad;0.03;-15.874397743229757;2;3;0.8100528717041016;True
narrow;0.135;4.084148751717323;1;1;0.9900329113006592;True
broad;0.05;-5.093996803099349;1;2;0.6906850337982178;False
narrow;0.05;1.1862833234087495;1;3;1.131253957748413;True
broad;0.135;-1.1220388199138467;1;4;0.546658992767334;False
narrow;0.05;0.3634538768869003;1;4;0.44136905670166016;True
broad;0.05;-13.96591994890995;2;3;0.7320349216461182;True
narrow;0.03;3.2271319642984047;1;2;0.914741039276123;True
broad;0.03;0.49319920573852655;1;1;1.0667459964752197;False
narrow;0.223;0.9179640704516767;1;3;0.7481091022491455;True
broad;0.223;11.067010545523427;2;2;1.018744945526123;True
narrow;0.03;3.9675320560607252;2;1;0.878105878829956;False
narrow;0.05;-1.9659728871789763;1;1;0.5753750801086426;True
broad;0.018;15.392219988687815;1;1;0.9726929664611816;False
narrow;0.03;-1.3606455183638433;1;1;0.7060370445251465;True
narrow;0.03;1.2739777129247685;1;1;0.777777910232544;True
broad;0.03;13.642759302349058;1;1;0.9354450702667236;False
broad;0.223;18.9296131696944;2;4;1.0300168991088867;True
narrow;0.03;-0.21009871803609786;2;1;0.617372989654541;False
narrow;0.223;-1.4003604307802286;1;4;0.7087130546569824;True
narrow;0.135;8.149670716800252;2;3;0.812701940536499;False
broad;0.223;10.86947939030105;2;3;0.7286920547485352;True
narrow;0.082;1.4841412651977608;1;1;1.1520228385925293;True
narrow;0.05;-0.5347483269320827;1;4;0.7173330783843994;True
broad;0.135;-6.358080740858029;2;3;1.1244480609893799;True
narrow;0.05;0.37254875429969625;1;4;0.9800710678100586;True
narrow;0.223;1.3979532354955484;1;4;0.537365198135376;True
narrow;0.082;-0.4019796776871285;1;4;0.5360560417175293;True
broad;0.018;2.0554855954495608;1;1;0.7187268733978271;False
narrow;0.03;2.3319711125265545;2;1;0.510045051574707;False
narrow;0.082;1.3183765520056334;2;2;1.1417930126190186;False
narrow;0.135;-1.9743541027045408;1;3;1.6127479076385498;True
narrow;0.03;-3.245665705982954;1;1;0.7127008438110352;True
narrow;0.082;-2.717597656675066;1;4;0.808725118637085;True
narrow;0.03;-1.6052663847078692;1;2;0.7087011337280273;True
broad;0.082;3.8395099369915906;1;2;1.1166911125183105;False
broad;0.082;-4.2980161577244695;2;1;1.1640770435333252;True
broad;0.135;-7.726675900094516;2;2;0.8498210906982422;True
narrow;0.223;1.147488952170751;1;3;1.3880798816680908;True
narrow;0.223;-2.001698824999008;1;4;0.45669007301330566;True
broad;0.018;13.01457844807203;2;1;0.6664769649505615;True
narrow;0.082;1.4261166072077214;1;1;0.6919300556182861;True
narrow;0.135;5.4384804498557155;2;2;1.9167389869689941;False
broad;0.018;-1.6190767880567662;1;1;0.732050895690918;False
broad;0.05;0.11695704568739626;2;1;1.1706409454345703;True
narrow;0.223;2.637971964238038;1;3;1.9440340995788574;True
narrow;0.223;-0.6100589428132461;1;3;0.6787500381469727;True
broad;0.03;18.220395812716944;2;1;0.936100959777832;True
narrow;0.05;-1.0284370471511137;1;1;0.9027371406555176;True
narrow;0.05;5.024984490492365;1;2;0.8867270946502686;True
broad;0.018;2.5100799709168515;1;1;0.6951549053192139;False
broad;0.135;13.80366806060211;2;2;1.4400620460510254;True
broad;0.223;17.715684422519868;2;3;0.6827378273010254;True
narrow;0.03;2.926959386374686;2;1;0.8833680152893066;False
narrow;0.03;-1.1677751456353231;1;1;0.5881280899047852;True
broad;0.05;-8.250665483702383;2;2;1.0167298316955566;True
narrow;0.082;1.3667358697611238;1;3;1.0200269222259521;True
broad;0.03;7.352306322905961;2;1;0.7114160060882568;True
broad;0.03;-7.6529704900541775;2;1;0.7834041118621826;True
broad;0.03;18.48091150039815;1;1;0.6754181385040283;False
broad;0.03;7.977466709234337;2;3;0.7647101879119873;True
narrow;0.018;2.9068376540189655;2;3;0.7226941585540771;False
broad;0.135;19.19267270924054;2;3;1.4660770893096924;True
broad;0.135;19.723574460370678;2;4;0.7394001483917236;True
broad;0.03;3.015758145356255;2;1;0.8340299129486084;True
broad;0.135;13.171718741465757;2;3;0.8767268657684326;True
narrow;0.082;-0.47061153569948877;1;3;1.2220540046691895;True
broad;0.082;0.5557605173862845;1;4;0.8974249362945557;False
narrow;0.223;3.9937704095398034;2;2;1.5860440731048584;False
narrow;0.018;4.821123196923757;1;1;0.7107691764831543;True
broad;0.223;1.378892242806713;1;4;0.9827208518981934;False
narrow;0.05;-2.4261874994886563;1;3;0.8913910388946533;True
narrow;0.018;-6.996607493502862;2;1;0.7160739898681641;False
broad;0.082;25.55439593029066;2;3;0.9393949508666992;True
broad;0.223;11.5981179753162;2;4;0.9543848037719727;True
broad;0.223;3.234848729737703;2;2;1.2640759944915771;True
narrow;0.135;-3.4524084415031413;2;1;1.1380548477172852;False
broad;0.082;-5.846502772580957;2;1;0.8007252216339111;True
broad;0.018;-8.730757913804146;1;1;0.7487199306488037;False
narrow;0.135;2.5651566441895746;1;3;0.9307160377502441;True
narrow;0.223;4.8750879427556555;1;2;0.7620730400085449;True
broad;0.018;-4.060045650502554;1;2;1.2400479316711426;False
broad;0.223;-7.859245576973425;2;3;0.7067461013793945;True
narrow;0.05;-1.092809999008419;1;1;0.8027358055114746;True
narrow;0.018;-1.7578473087994941;1;1;0.6627540588378906;True
narrow;0.05;0.41850284097531054;1;1;0.5847339630126953;True
narrow;0.135;-2.535197735918427;1;2;1.12540602684021;True
narrow;0.082;-6.108126598266042;1;2;0.844728946685791;True
narrow;0.135;-0.43227459655949985;1;2;0.9913861751556396;True
broad;0.018;9.835607619629798;1;1;0.780095100402832;False
narrow;0.135;3.7373668725089337;1;3;0.9214029312133789;True
narrow;0.135;-5.101833076502861;2;1;1.1604411602020264;False
narrow;0.03;1.6842471154850003;1;1;0.6867160797119141;True
broad;0.03;-1.7952767333795001;2;1;1.007444143295288;True
broad;0.223;-10.04950187963369;2;3;0.9793870449066162;True
narrow;0.135;-1.0532825744017007;1;3;0.8647189140319824;True
broad;0.018;-3.3958028532402427;2;1;0.6107301712036133;True
narrow;0.018;-0.5741422130148072;2;1;0.894737958908081;False
broad;0.018;-23.56093125283607;1;1;0.6234021186828613;False
broad;0.135;-17.51358360795851;2;3;0.842663049697876;True
broad;0.082;1.1907569041056254;1;1;2.3254270553588867;False
broad;0.082;-11.054379122117576;2;3;0.8527240753173828;True
narrow;0.223;6.178817104509124;2;3;0.9661149978637695;False
broad;0.135;-19.650599044660765;2;4;0.7707219123840332;True
narrow;0.018;4.083696671923326;2;1;0.6960790157318115;False
broad;0.082;-11.569284692497513;2;4;0.6566710472106934;True
narrow;0.135;-0.7947213246229401;1;4;0.6987249851226807;True
broad;0.018;29.678699073364797;2;1;0.6827499866485596;True
narrow;0.223;-0.16590084667032878;1;3;0.7473950386047363;True
narrow;0.018;-1.4037869923395814;1;1;0.4820718765258789;True
narrow;0.05;-6.097915331629157;2;3;1.4747340679168701;False
broad;0.05;-6.519501579635354;2;3;0.8200578689575195;True
narrow;0.082;-2.0067075191964476;1;3;1.40743088722229;True
broad;0.05;-15.786924597118979;2;3;0.8274049758911133;True
narrow;0.018;1.5944690337869878;2;1;0.670727014541626;False
broad;0.223;2.3132721769726383;1;3;1.144075870513916;False
broad;0.223;13.210271879677649;2;4;0.774738073348999;True
narrow;0.135;2.441550550543422;1;2;1.004106044769287;True
broad;0.05;-6.859390793750211;1;2;0.8080780506134033;False
narrow;0.05;2.0352127966672793;2;2;1.980072021484375;False
narrow;0.018;0.20383450028884553;2;1;0.6574070453643799;False
narrow;0.135;-3.023767678242239;1;2;1.315335988998413;True
narrow;0.05;-5.212936573214472;1;1;0.8907270431518555;True
broad;0.082;-11.855612152463717;2;3;0.7394239902496338;True
broad;0.05;1.5029234589860745;1;4;0.9060800075531006;False
broad;0.135;8.446943138787077;2;1;1.6260700225830078;True
broad;0.018;-8.616879348863893;1;1;0.685405969619751;False
narrow;0.018;0.626279538363955;2;1;0.47783684730529785;False
broad;0.03;0.8733040020310481;2;1;0.5833818912506104;True
narrow;0.05;-0.3768893771668285;2;1;0.7720661163330078;False
narrow;0.018;3.2253575393472618;1;1;0.6814038753509521;True
narrow;0.223;1.2683752985746617;1;3;0.8664898872375488;True
broad;0.082;-13.360795026694948;2;3;0.6600079536437988;True
broad;0.03;-3.1029908822958046;1;1;0.6861011981964111;False
narrow;0.223;2.901328753037175;2;3;0.9107468128204346;False
narrow;0.03;4.769532639570297;1;1;0.7587568759918213;True
broad;0.05;3.7925555706085836;1;2;1.2687780857086182;False
broad;0.018;0.6802468741496718;1;1;0.7100701332092285;False
narrow;0.082;-0.4318745061165919;1;1;0.7098679542541504;True
broad;0.135;8.694809986814448;2;3;1.022075891494751;True
narrow;0.223;-0.06413165187894254;1;4;0.9694371223449707;True
broad;0.082;10.186515392918267;2;2;0.9827699661254883;True
broad;0.082;8.629832440092661;2;2;0.8114240169525146;True
broad;0.018;-6.376708627307224;1;1;0.6314189434051514;False
narrow;0.135;0.31331881994861044;1;3;0.6819930076599121;True
narrow;0.05;0.8395793075728947;1;2;0.5708520412445068;True
broad;0.135;-3.8368309376496637;1;2;1.4561021327972412;False
broad;0.03;-10.532424452784522;1;3;0.8900868892669678;False
narrow;0.03;-1.7594437685747386;1;1;1.046807050704956;True
broad;0.05;-4.522755209285203;1;1;0.5054969787597656;False
narrow;0.05;-0.742611692373699;1;1;0.4094259738922119;True
narrow;0.082;4.059369741135146;1;1;0.5734338760375977;True
narrow;0.223;-2.4542463812608335;1;2;0.8425431251525879;True
narrow;0.082;2.4093972166074304;2;2;0.829434871673584;False
narrow;0.018;-0.5698839903995565;1;1;0.5367889404296875;True
broad;0.05;-14.484907803102573;2;3;1.2234489917755127;True
narrow;0.135;0.522559529791238;1;3;0.8107881546020508;True
broad;0.135;-8.969694526886864;2;2;0.8627989292144775;True
narrow;0.223;-1.9740663147652193;1;4;0.9448509216308594;True
broad;0.018;4.828332226083945;2;1;0.655479907989502;True
broad;0.082;23.47373803324409;2;4;1.073436975479126;True
broad;0.05;-0.20627870172232984;2;1;0.634537935256958;True
narrow;0.135;-6.070778915867999;2;3;0.9257419109344482;False
broad;0.082;-6.1659544623231906;2;2;0.6287858486175537;True
narrow;0.223;-1.6505185020145707;2;2;0.7921199798583984;False
narrow;0.05;1.7747631170298777;1;3;0.5088129043579102;True
narrow;0.223;4.038874345538339;1;3;0.7727601528167725;True
narrow;0.018;-3.5793030034473783;1;1;0.6501739025115967;True
narrow;0.05;-3.5588496342890146;1;1;0.7239029407501221;True
narrow;0.135;0.6753912678319416;1;2;0.4834401607513428;True
broad;0.05;0.28907067215333715;1;2;0.4041121006011963;False
broad;0.135;-19.129311114718774;2;3;0.6401550769805908;True
narrow;0.018;1.2722534657170685;2;1;0.602802038192749;False
narrow;0.05;-0.49691276763937375;1;1;0.5668430328369141;True
narrow;0.223;-1.3967404481194023;1;3;0.7801611423492432;True
narrow;0.135;-1.4334693115726949;1;3;0.7534940242767334;True
broad;0.018;10.846434102518801;2;1;0.6395101547241211;True
broad;0.05;-3.1415552925748864;2;1;0.570145845413208;True
broad;0.223;2.725613198744297;2;3;0.5995180606842041;True
broad;0.082;5.275999186894813;2;4;0.6755099296569824;True
broad;0.05;-7.492329480327388;2;1;0.6365559101104736;True
narrow;0.135;-0.18487890172048327;1;2;0.6875169277191162;True
broad;0.082;-2.8044420999255024;1;2;0.8801841735839844;False
broad;0.018;20.531209027657987;2;1;0.49750614166259766;True
broad;0.223;18.03602245989955;2;3;0.6021361351013184;True
narrow;0.05;-2.8824899911631623;1;1;0.9101660251617432;True
narrow;0.135;0.8590087934369803;1;2;0.6539361476898193;True
narrow;0.03;-1.116289866506551;1;3;0.6405050754547119;True
broad;0.223;14.286162300635016;2;3;0.602802038192749;True
broad;0.03;7.010550518746302;1;1;0.6148848533630371;False
narrow;0.018;2.374300868421566;2;1;0.6028330326080322;False
narrow;0.03;-4.716483906073531;2;1;0.5745820999145508;False
narrow;0.018;1.5279939445647486;2;1;0.4441370964050293;False
narrow;0.135;-0.7383853938039728;1;2;1.1268219947814941;True
broad;0.05;-9.086205997793417;2;3;0.9261589050292969;True
narrow;0.082;0.22850511562897666;1;3;0.7095060348510742;True
narrow;0.018;-2.365581042632628;1;1;0.5653631687164307;True
broad;0.223;2.2055860115473234;2;3;0.6267929077148438;True
narrow;0.03;2.727143219133339;1;1;0.9341540336608887;True
broad;0.018;1.873584541461868;2;1;0.5967981815338135;True
broad;0.03;3.6922441914320827;2;1;0.6253550052642822;True
