trueCat;contrast;orientation;responseCat;confRating;RT;congruentResponse
narrow;0.05;-1.8701667422583657;2;1;2.2413179874420166;False
broad;0.223;7.645007002624755;2;2;1.4490859508514404;True
broad;0.135;-7.1858103375605875;2;3;1.4740409851074219;True
narrow;0.223;0.45203375632261483;2;3;0.8415200710296631;False
broad;0.223;-30.28645837432465;2;3;0.6744709014892578;True
narrow;0.03;2.5547014602470073;2;3;1.4107801914215088;False
narrow;0.135;1.3008191043125943;2;1;40.893232107162476;False
narrow;0.018;-1.030458185158858;2;2;1.1001918315887451;False
broad;0.03;-16.401671185513017;2;3;0.9862542152404785;True
narrow;0.135;-0.5854384116697624;1;2;1.0213470458984375;True
narrow;0.05;-0.21339060331018797;1;3;1.6392669677734375;True
broad;0.018;18.9006819996798;1;2;0.9038639068603516;False
narrow;0.135;-0.7262029295992161;1;2;0.9343960285186768;True
broad;0.05;-13.733737135377005;2;3;1.2835049629211426;True
broad;0.03;-5.307379646557971;1;2;1.5942800045013428;False
broad;0.05;-10.217296811641665;2;2;1.3089311122894287;True
broad;0.135;-3.524187294795423;2;3;1.5071160793304443;True
narrow;0.135;2.1755147561295334;1;2;1.049027919769287;True
broad;0.018;-18.15693866543675;1;2;1.8501429557800293;False
narrow;0.135;-1.0758544579026528;1;3;2.4979288578033447;True
broad;0.018;12.977914423344586;1;2;1.0156569480895996;False
broad;0.018;-2.9788498983145564;2;2;0.8981728553771973;True
broad;0.223;43.132263140160035;2;4;1.7293651103973389;True
broad;0.223;-3.781678719662525;2;3;0.9904670715332031;True
narrow;0.082;-6.320486217870631;2;2;1.2015249729156494;False
narrow;0.018;4.347524471776161;1;2;1.2518401145935059;True
narrow;0.082;3.4445889705058086;1;1;1.580071210861206;True
narrow;0.135;1.3364271785273014;1;3;1.6790440082550049;True
narrow;0.018;-2.9074530579668814;1;1;1.734501838684082;True
broad;0.03;-5.618092873442948;1;1;1.7549238204956055;False
broad;0.05;17.785584861203983;2;3;1.2228069305419922;True
broad;0.03;-5.413148812344394;2;2;1.0640869140625;True
broad;0.05;3.8529950001143396;2;3;1.1206378936767578;True
broad;0.223;-8.174624888029584;2;4;0.8781290054321289;True
broad;0.018;-6.304544858879813;1;1;1.2942471504211426;False
broad;0.03;-15.485515592198652;1;1;1.9490759372711182;False
narrow;0.03;-0.340759872572748;1;2;1.1370980739593506;True
broad;0.082;7.267664211443577;2;2;1.7661430835723877;True
narrow;0.082;-3.3677976211018903;2;3;2.929469108581543;False
broad;0.135;5.18423921763572;2;3;1.6375269889831543;True
narrow;0.223;-2.7663030556483506;2;2;1.1982851028442383;False
broad;0.135;1.8870837730667955;2;1;1.0172338485717773;True
broad;0.082;4.4937836609542385;2;2;0.706942081451416;True
narrow;0.03;2.037303570165797;2;3;0.8095111846923828;False
broad;0.135;-0.6379777173302811;2;3;0.6439101696014404;True
broad;0.135;-4.244362177864594;2;3;2.1413381099700928;True
narrow;0.05;0.31282395162935583;1;3;1.0814251899719238;True
narrow;0.223;-1.7291686548931744;1;1;1.4893901348114014;True
broad;0.082;-17.356817899109416;2;3;0.9278318881988525;True
narrow;0.05;0.8269430770113839;1;3;1.1659841537475586;True
broad;0.018;-15.02654748797546;1;1;1.0252721309661865;False
broad;0.018;0.8917130404203957;1;1;1.4512460231781006;False
narrow;0.082;0.18441572629703223;1;3;1.6830899715423584;True
narrow;0.05;1.850500098408668;1;4;1.1698040962219238;True
narrow;0.05;3.2462447426164487;1;3;1.485280990600586;True
narrow;0.223;-5.149267877720924;2;3;1.3558919429779053;False
narrow;0.05;3.656783383598511;2;1;1.9762978553771973;False
narrow;0.018;-1.939707309582095;1;1;1.1152160167694092;True
narrow;0.018;-2.5838448671537106;1;1;1.0415570735931396;True
narrow;0.03;1.580419891319083;1;1;1.9946248531341553;True
narrow;0.135;-0.07013587224833466;1;2;1.5088870525360107;True
narrow;0.03;-5.41067404378263;1;3;1.0749101638793945;True
narrow;0.018;1.8056668501395046;1;1;0.9306271076202393;True
narrow;0.03;-5.382501981472115;1;2;1.0084621906280518;True
broad;0.135;-3.98065148175023;1;2;1.226891040802002;False
narrow;0.082;-1.7513387025976124;1;3;0.7884628772735596;True
narrow;0.03;-0.43234286785394893;1;2;0.9757001399993896;True
broad;0.03;-23.792023330493244;2;3;0.8515269756317139;True
broad;0.018;-24.71581723522017;2;1;1.131763219833374;True
narrow;0.223;-0.1336032224148147;1;3;1.2496800422668457;True
broad;0.05;5.515573098655052;1;1;1.9699020385742188;False
narrow;0.223;1.2208851163104664;1;4;1.2365598678588867;True
broad;0.135;-8.148336831046775;2;3;1.1737220287322998;True
narrow;0.082;1.8935060692328505;1;2;1.1692850589752197;True
broad;0.135;-3.848614682706418;2;2;1.148940086364746;True
broad;0.223;15.882539529757143;2;4;0.9779181480407715;True
broad;0.082;12.575347250353884;2;3;2.0934250354766846;True
broad;0.135;-8.014251839551978;2;2;0.955902099609375;True
narrow;0.135;4.584581371345493;2;3;0.9602830410003662;False
broad;0.082;-3.5538573380139713;2;2;0.8367691040039062;True
broad;0.082;-13.658281725338593;2;4;0.8701250553131104;True
broad;0.018;-22.457991201873856;1;1;0.8859121799468994;False
broad;0.05;-23.80503798359151;2;3;1.3650250434875488;True
narrow;0.135;0.10594281537453254;1;3;1.6890678405761719;True
broad;0.018;-9.295623383410517;1;1;0.751798152923584;False
narrow;0.223;3.8583261880685056;1;2;0.6600961685180664;True
narrow;0.223;3.8127438178979762;1;2;1.7890889644622803;True
narrow;0.018;-0.47522195487124774;1;1;0.7592160701751709;True
narrow;0.135;4.941764865030073;2;2;1.7880899906158447;False
broad;0.082;-15.183499821440666;2;3;1.0222668647766113;True
narrow;0.082;4.862565650317105;2;2;0.936316967010498;False
narrow;0.135;-0.43304265297876904;2;1;1.8774769306182861;False
broad;0.135;-15.590947773233571;2;3;0.7485010623931885;True
broad;0.018;1.7536326187398705;1;1;1.153857946395874;False
narrow;0.05;-3.2153074821576064;1;2;1.910167932510376;True
narrow;0.05;1.0228980271390018;1;3;1.755472183227539;True
broad;0.082;7.2437121547790975;2;3;1.4317290782928467;True
narrow;0.018;-3.5363958247344724;1;1;1.4489262104034424;True
narrow;0.223;-1.7972900065474309;2;2;1.4814391136169434;False
broad;0.223;-2.300879498862903;1;2;2.0170280933380127;False
narrow;0.082;-1.720394544877072;1;2;1.2817142009735107;True
broad;0.223;4.359692347399802;1;2;1.3936700820922852;False
broad;0.05;3.8106070997933204;1;1;1.3882458209991455;False
narrow;0.223;0.33365335564408777;1;3;1.3110811710357666;True
broad;0.05;7.849538652913608;2;3;0.9812421798706055;True
broad;0.018;4.73775877324954;1;1;1.857051134109497;False
broad;0.135;2.985118238084862;1;1;1.9927551746368408;False
narrow;0.018;-0.8946918897603485;1;1;1.466982126235962;True
narrow;0.082;0.2739215147269726;1;3;1.5383589267730713;True
narrow;0.018;-2.9625947247949447;1;1;1.1189639568328857;True
broad;0.082;27.269659703106722;2;2;1.4926519393920898;True
narrow;0.03;-3.6531284488379034;1;1;2.659371852874756;True
broad;0.223;19.20664810394434;2;4;1.3703999519348145;True
narrow;0.03;0.5196534510542912;2;1;2.1016759872436523;False
broad;0.05;10.473300125359707;2;3;1.1553380489349365;True
broad;0.03;2.038110351745485;1;1;2.2396399974823;False
narrow;0.135;4.07865972777387;2;2;1.7354261875152588;False
broad;0.05;-3.876980097915294;2;3;1.8433780670166016;True
narrow;0.082;0.7078335799162733;2;2;3.1478471755981445;False
broad;0.223;-8.081127158458218;2;4;0.9350011348724365;True
narrow;0.082;-1.4264415710875469;2;3;1.0120270252227783;False
narrow;0.05;4.530926345767973;1;3;2.0307669639587402;True
narrow;0.223;-4.767645085776803;2;4;1.1273751258850098;False
broad;0.135;-11.844595919552775;2;4;0.861292839050293;True
narrow;0.05;-3.996211637540867;1;2;1.4538390636444092;True
narrow;0.223;0.2877448222199324;1;1;1.7819170951843262;True
broad;0.03;2.5376211617517956;1;1;1.1609840393066406;False
narrow;0.082;2.6437829968917317;1;1;2.253371000289917;True
narrow;0.082;5.585182137295657;2;2;1.340399980545044;False
narrow;0.223;-7.582804439090033;2;3;1.585204839706421;False
narrow;0.082;-7.334069102340428;2;3;0.948030948638916;False
narrow;0.018;1.5373133052715118;1;1;0.7929799556732178;True
narrow;0.082;-1.0260366645744647;2;3;0.740225076675415;False
narrow;0.05;-3.6590013330977724;2;3;0.721815824508667;False
broad;0.05;1.7812255959410779;2;3;1.0878159999847412;True
broad;0.03;-4.367930645767147;2;1;0.6468431949615479;True
broad;0.018;1.227103425302356;1;1;1.5522210597991943;False
narrow;0.223;2.236275414625219;1;2;0.9959211349487305;True
