trueCat;contrast;orientation;responseCat;confRating;RT;congruentResponse
narrow;0.03;-2.377819243780703;1;1;1.218095064163208;True
narrow;0.223;3.1585292182605182;1;3;1.4613330364227295;True
narrow;0.018;-3.5981853093578104;1;1;0.839432954788208;True
narrow;0.082;-1.4215524603336078;1;3;1.0740830898284912;True
narrow;0.018;2.0464908567002027;1;1;0.7631349563598633;True
broad;0.135;7.01922232852767;2;1;0.9694769382476807;True
broad;0.018;-6.4341270847169945;2;1;0.6624948978424072;True
narrow;0.135;2.457699309856417;1;2;0.9527368545532227;True
narrow;0.05;-4.744103306767746;1;2;1.0548489093780518;True
broad;0.223;-9.186281409307997;2;2;2.0566649436950684;True
broad;0.03;-9.121123090254809;1;1;2.7466719150543213;False
narrow;0.05;1.8573497822855054;2;2;1.8254010677337646;False
broad;0.05;-1.0705853652908877;1;2;1.5087299346923828;False
narrow;0.05;-1.9056542882313896;1;2;0.8366560935974121;True
broad;0.135;6.135891437731887;2;2;1.399118185043335;True
broad;0.018;6.462041154300117;1;1;0.755181074142456;False
broad;0.082;-15.030540090825163;2;4;2.1933798789978027;True
narrow;0.135;-5.778418306371283;1;1;2.31801700592041;True
narrow;0.135;-0.997704086237702;1;4;1.4773261547088623;True
broad;0.135;-4.268108332953262;1;4;0.7586491107940674;False
broad;0.223;-18.549279751515712;2;4;0.7727022171020508;True
narrow;0.082;1.9854249125692813;1;4;0.9780280590057373;True
narrow;0.135;-3.3848211788415834;1;2;1.247412919998169;True
narrow;0.135;0.7806584909697525;1;4;1.2420260906219482;True
broad;0.135;-9.850704500160202;2;4;0.9167270660400391;True
narrow;0.082;1.7880668403781772;1;4;0.8357319831848145;True
broad;0.082;1.1758095525692889;1;4;0.6707119941711426;False
narrow;0.223;4.996725968960302;2;2;2.4240520000457764;False
narrow;0.018;4.744494258218645;2;1;0.9072098731994629;False
narrow;0.03;1.2964589137590234;1;1;0.35539698600769043;True
broad;0.082;16.46710713430376;2;4;1.0813989639282227;True
broad;0.05;7.213401502222423;1;3;1.7225120067596436;False
broad;0.223;-15.39999779646863;2;4;0.7058420181274414;True
narrow;0.03;0.9575403188393525;2;1;0.7458100318908691;False
narrow;0.223;-5.478736006028818;1;2;1.4326848983764648;True
broad;0.135;0.631799383815721;1;4;0.7473609447479248;False
broad;0.223;-2.1913063731156845;1;4;0.578057050704956;False
narrow;0.03;0.6737817436497574;1;4;0.43939900398254395;True
broad;0.135;18.254082820998956;2;4;1.2979941368103027;True
narrow;0.05;-0.6159638809525818;1;3;1.0744919776916504;True
narrow;0.135;-3.0069202468507266;1;2;1.212080955505371;True
broad;0.05;-10.914723287041173;2;3;1.1763720512390137;True
narrow;0.082;6.0850908954447815;2;3;0.7334079742431641;False
broad;0.135;-7.331327246356587;2;3;0.676051139831543;True
narrow;0.05;-0.7204483490633466;1;3;1.6851439476013184;True
broad;0.223;5.932294472367644;2;2;0.8303420543670654;True
broad;0.03;15.38057478903519;1;1;0.8973450660705566;False
narrow;0.03;3.287427026799726;2;1;0.7220571041107178;False
narrow;0.03;2.9235065639675994;1;1;0.7214450836181641;True
narrow;0.082;-2.4851384202608005;1;3;1.2647430896759033;True
narrow;0.135;1.984711838366507;1;3;1.194718837738037;True
broad;0.082;-11.276575456311067;2;4;1.0071611404418945;True
narrow;0.223;0.8859652803457585;1;4;1.0193638801574707;True
narrow;0.018;-4.261189738051108;2;1;0.7264809608459473;False
narrow;0.223;-0.19531000679348154;1;4;0.9899649620056152;True
broad;0.082;4.236762693227794;1;2;1.21868896484375;False
broad;0.223;0.30366321008016023;1;4;0.6620562076568604;False
narrow;0.082;-3.114746577723493;1;4;0.5280349254608154;True
narrow;0.03;4.019619737294634;2;1;0.6953299045562744;False
broad;0.03;21.24277234375585;2;4;1.0960569381713867;True
narrow;0.03;2.0668541895904275;2;1;0.7927300930023193;False
narrow;0.018;1.7984804925911173;1;1;0.7333970069885254;True
broad;0.05;13.518680322974557;2;4;1.2758657932281494;True
narrow;0.223;0.6115975854395355;1;4;0.701138973236084;True
broad;0.223;22.109768320982063;2;4;0.7574119567871094;True
broad;0.03;3.342775759214639;2;1;0.9793980121612549;True
narrow;0.135;-1.2933339895419955;1;3;1.4485359191894531;True
narrow;0.03;2.030199307621934;1;1;0.7784709930419922;True
narrow;0.05;-4.585904218966878;1;3;1.4960641860961914;True
broad;0.018;-7.1163526472474805;2;1;1.1366798877716064;True
narrow;0.018;-1.4484802712268754;1;1;0.5193829536437988;True
narrow;0.03;-3.480051387132921;2;1;0.6067230701446533;False
broad;0.082;-6.626046777680125;1;3;1.626607894897461;False
broad;0.018;-14.985209135621236;2;1;0.662100076675415;True
narrow;0.018;0.3847056878143969;1;1;0.5200259685516357;True
narrow;0.03;2.436944718907292;2;1;0.6633570194244385;False
broad;0.05;-0.048667151945787857;1;3;1.057387113571167;False
broad;0.018;-12.343033000620565;1;1;1.7154171466827393;False
broad;0.018;13.224300098400187;2;1;0.8346748352050781;True
broad;0.082;-3.4508563419833855;1;3;1.1971938610076904;False
narrow;0.018;3.70152092075603;2;2;2.034057855606079;False
broad;0.018;10.006386369848183;1;1;0.9887580871582031;False
broad;0.03;-18.289306107224064;2;1;0.39341211318969727;True
broad;0.05;-23.65032589403175;2;4;0.814018964767456;True
narrow;0.05;-1.7682414866392964;1;3;1.0420238971710205;True
broad;0.03;-1.9290828860183966;1;1;0.8928079605102539;False
broad;0.018;-16.737563362236507;2;1;0.75718092918396;True
broad;0.03;4.191716834847076;1;1;0.5072181224822998;False
narrow;0.135;2.496778254137924;1;4;0.8911762237548828;True
narrow;0.135;2.4057169183379505;1;4;0.5400569438934326;True
broad;0.082;2.6329864331261503;1;4;0.38672304153442383;False
broad;0.135;8.051319863128896;2;3;1.023184061050415;True
narrow;0.05;2.071705935050673;1;3;1.2427260875701904;True
broad;0.05;5.371715336822732;1;3;0.6613359451293945;False
broad;0.05;-9.195931021511566;2;4;0.9594171047210693;True
narrow;0.223;2.543974618869105;1;4;0.7013070583343506;True
narrow;0.223;-4.7455721116632095;2;2;2.237185001373291;False
broad;0.018;-24.159997956126006;1;1;0.7521140575408936;False
broad;0.05;10.643525925457274;2;1;2.158066987991333;True
broad;0.05;-0.058685854616349516;1;3;0.8680429458618164;False
broad;0.018;-3.546041648604838;1;1;0.741441011428833;False
broad;0.05;-25.88239720151796;2;4;0.7160658836364746;True
broad;0.03;-7.9191804912931785;2;1;1.4911530017852783;True
narrow;0.082;-1.239644043897103;1;3;0.9641039371490479;True
narrow;0.135;-1.2102631240585768;1;3;0.9540619850158691;True
narrow;0.018;0.7595927931888398;2;1;0.6880221366882324;False
narrow;0.223;-1.6976716860323737;1;3;1.704707145690918;True
broad;0.018;3.9934985929752296;1;1;0.632781982421875;False
broad;0.03;-1.7438531808820477;2;1;0.4753851890563965;True
narrow;0.05;-0.6463770413574172;1;3;1.3487420082092285;True
broad;0.223;-8.415969305196537;2;2;1.1707298755645752;True
broad;0.082;-5.259084181998725;2;4;1.2560770511627197;True
broad;0.05;13.487860109922497;2;4;0.778076171875;True
narrow;0.05;-4.034826393991245;1;3;2.0633909702301025;True
narrow;0.223;-2.710959138356545;1;3;0.849445104598999;True
narrow;0.082;-1.9934881670060909;1;3;0.6751890182495117;True
broad;0.03;10.359759188787406;2;2;0.9967970848083496;True
narrow;0.03;5.073681137732004;2;1;1.2894268035888672;False
broad;0.223;-0.3742474439936031;1;4;0.8100559711456299;False
narrow;0.018;1.0154764987997833;1;1;0.8380520343780518;True
narrow;0.082;-1.800659741245978;1;3;0.9047319889068604;True
broad;0.135;21.293452567108083;2;4;0.8567171096801758;True
broad;0.223;9.77390762944093;2;4;0.522698163986206;True
broad;0.05;-23.318407673336743;2;4;0.6577880382537842;True
narrow;0.135;-1.775747972626;1;4;0.6998770236968994;True
narrow;0.082;2.9046016963647068;1;3;1.5959930419921875;True
narrow;0.223;0.13169769130199183;1;4;0.6807661056518555;True
broad;0.018;-13.517507786305497;1;1;0.7860939502716064;False
narrow;0.03;1.7945532653840925;2;1;0.43072986602783203;False
broad;0.135;-7.3894327172648016;2;3;1.33809494972229;True
broad;0.135;1.796795602656789;1;3;0.9127027988433838;False
narrow;0.135;-0.7319826551249212;1;3;1.0828070640563965;True
broad;0.135;1.3669870916463227;1;3;0.8432660102844238;False
narrow;0.03;0.0922531260833499;1;2;0.9421160221099854;True
narrow;0.135;0.32740697462642104;1;4;1.7167589664459229;True
narrow;0.03;0.8643337987968016;2;1;0.7638700008392334;False
narrow;0.135;-3.2686103844594094;1;2;1.994117021560669;True
broad;0.05;-9.26247748068206;2;3;1.6547980308532715;True
broad;0.082;11.769533922991677;2;4;0.776792049407959;True
narrow;0.018;-2.5786287490233533;2;1;1.6061489582061768;False
narrow;0.018;-0.029031072753284128;1;1;0.3941531181335449;True
broad;0.082;-22.011976097350974;2;4;0.7588479518890381;True
broad;0.03;7.275772388000811;2;3;1.4447829723358154;True
narrow;0.135;-0.6137305694265539;1;3;1.119508981704712;True
broad;0.05;-18.67585524107507;2;4;1.2228238582611084;True
broad;0.135;-14.073703393974668;2;4;0.6098639965057373;True
