trueCat;contrast;orientation;responseCat;confRating;RT;congruentResponse
narrow;0.05;4.4865171416778695;2;4;3.084095001220703;False
narrow;0.03;1.1394942305229747;2;1;1.6605169773101807;False
broad;0.082;4.256231264100663;2;4;1.1907849311828613;True
broad;0.018;4.242563285290516;1;4;0.8194010257720947;False
broad;0.135;-2.6454474447204444;1;1;2.00652813911438;False
narrow;0.03;1.52232304711193;2;4;0.674530029296875;False
narrow;0.135;-1.6683125474749323;2;1;1.3240389823913574;False
broad;0.223;-3.5846507680886157;2;4;1.6514267921447754;True
broad;0.018;5.019732976901084;2;1;0.9093868732452393;True
narrow;0.03;2.4049792805532597;2;1;1.5651161670684814;False
narrow;0.082;-0.969595242990303;1;4;0.8347859382629395;True
broad;0.05;15.384679097714772;2;4;1.2053840160369873;True
broad;0.018;17.998102093924015;2;1;0.7934141159057617;True
broad;0.082;3.8231003355568802;2;2;1.1661291122436523;True
narrow;0.018;-4.913801226929129;2;1;0.723160982131958;False
broad;0.03;-7.950366036553877;2;1;0.9227340221405029;True
narrow;0.135;2.388957986806415;1;2;1.7618858814239502;True
broad;0.05;-13.368531928015571;2;4;1.0960941314697266;True
narrow;0.135;-0.4954672762373741;1;4;0.8487448692321777;True
broad;0.03;-8.097411205407209;2;1;0.9065220355987549;True
broad;0.082;-5.656519133006971;2;1;2.83473801612854;True
narrow;0.03;3.7376951994958945;2;1;0.645395040512085;False
narrow;0.03;0.7823016740351125;2;1;0.7600958347320557;False
broad;0.082;-8.273209860044673;1;4;1.686103105545044;False
broad;0.03;16.473581147027197;2;4;1.0386488437652588;True
broad;0.223;-19.05874374964104;2;4;0.6733372211456299;True
narrow;0.018;-0.9673157126047833;2;1;0.7707889080047607;False
narrow;0.03;-1.2819764936496985;2;1;0.6240808963775635;False
narrow;0.223;-5.460608171092953;2;1;1.5233900547027588;False
broad;0.018;-9.153624341028497;1;1;1.2187271118164062;False
narrow;0.082;-2.816540375313124;1;2;1.4060628414154053;True
narrow;0.018;2.5180195762317306;1;1;1.2740809917449951;True
broad;0.05;4.69441972162455;2;3;1.7314050197601318;True
broad;0.03;-4.11425885803602;1;1;1.6587560176849365;False
broad;0.223;5.92248519107658;2;4;0.8367660045623779;True
broad;0.03;-6.781756353671394;2;4;0.9274277687072754;True
broad;0.05;-20.270695881879313;2;1;3.254747152328491;True
narrow;0.223;-2.086161684165713;1;4;1.7047779560089111;True
broad;0.135;-13.95059522568961;2;4;1.9527740478515625;True
broad;0.05;-10.010877998293825;2;4;0.6867458820343018;True
narrow;0.05;-1.479919597447151;1;4;1.1354000568389893;True
broad;0.223;9.113020242082428;2;4;3.230138063430786;True
broad;0.082;-2.358065985490022;2;4;1.057440996170044;True
broad;0.223;1.3891639402678544;1;4;0.659386157989502;False
narrow;0.03;-2.0322119025770666;2;1;2.0774030685424805;False
broad;0.05;-10.253164475646448;2;3;2.070746898651123;True
broad;0.082;5.632727557589972;1;3;1.4640858173370361;False
narrow;0.018;1.0806797775618917;2;4;1.8180820941925049;False
broad;0.05;-5.245546403904116;1;4;0.9894001483917236;False
broad;0.082;-22.122009146967336;2;4;2.290071964263916;True
narrow;0.018;-3.190956047808223;2;1;0.8908069133758545;False
broad;0.03;-18.966854907222757;1;4;0.8994181156158447;False
narrow;0.223;-1.23444140902751;1;4;1.003399133682251;True
broad;0.05;14.903285935430517;2;4;1.2794368267059326;True
broad;0.223;9.713551237801443;2;4;1.0647530555725098;True
narrow;0.082;1.5923292263422533;1;4;0.706528902053833;True
broad;0.223;8.519770078547026;2;4;0.8667540550231934;True
broad;0.223;11.820873916896659;2;4;1.3960950374603271;True
broad;0.05;-2.4305899937164375;1;4;0.7207231521606445;False
narrow;0.082;1.4629085100953836;1;4;1.392014980316162;True
narrow;0.082;4.935137421503297;1;4;0.7327702045440674;True
narrow;0.082;-4.873289067085287;1;4;0.9471781253814697;True
narrow;0.018;-0.7063262796255889;2;1;0.7380471229553223;False
broad;0.03;-7.454119566767043;2;1;0.8088200092315674;True
narrow;0.082;0.47720100939519616;1;2;1.1727509498596191;True
broad;0.135;-13.035332753377624;2;4;0.9540870189666748;True
broad;0.03;-3.7544463832301647;1;4;0.9038589000701904;False
broad;0.018;-3.633129692699634;1;1;1.2398598194122314;False
broad;0.03;18.364580791072584;2;1;1.682762861251831;True
narrow;0.05;2.182076160921726;1;3;1.1154279708862305;True
narrow;0.223;-2.7722082742616627;1;3;1.0747599601745605;True
narrow;0.082;2.300564579048551;1;3;0.8281261920928955;True
narrow;0.05;5.056027817133515;2;2;1.2474679946899414;False
narrow;0.135;3.0511249940643603;1;4;1.2100560665130615;True
broad;0.135;10.799982698915755;2;4;0.8941099643707275;True
