trueCat;contrast;orientation;responseCat;confRating;RT;congruentResponse
narrow;0.05;4.557006784466247;2;3;0.5595090389251709;False
narrow;0.223;-1.1845474005180456;1;3;0.7493283748626709;True
narrow;0.223;-3.670433283790451;2;3;0.5872025489807129;False
broad;0.135;3.493924116481297;2;3;0.5677580833435059;True
broad;0.05;-9.439862091587022;2;3;0.8128294944763184;True
broad;0.05;5.933576892766351;2;3;0.7207612991333008;True
narrow;0.082;2.392635847583055;2;3;0.8399746417999268;False
broad;0.018;-7.63414426841058;1;1;0.6025090217590332;False
broad;0.05;11.718294049401319;2;3;0.7423610687255859;True
broad;0.05;26.712425938202877;2;4;0.7808952331542969;True
narrow;0.05;4.315354294858613;2;2;0.7221207618713379;False
narrow;0.018;2.294832896946679;1;1;0.6333346366882324;True
narrow;0.05;0.17906491614257602;1;1;0.6358332633972168;True
narrow;0.223;1.0718500192662146;1;3;0.7903475761413574;True
narrow;0.018;-0.023548201870927203;1;1;0.7389237880706787;True
broad;0.05;7.898544145590376;2;4;0.6014246940612793;True
broad;0.082;-13.008423273080492;2;4;0.7732753753662109;True
narrow;0.223;-1.9051980590909265;2;3;0.7705020904541016;False
narrow;0.03;2.0730692881062036;2;3;0.8157069683074951;False
narrow;0.05;0.18463981597347;2;3;0.7229657173156738;False
narrow;0.082;-3.041653465588151;1;2;0.6741442680358887;True
broad;0.05;-25.984938557222215;2;4;0.6113486289978027;True
narrow;0.082;0.417874222646948;2;3;0.5991654396057129;False
narrow;0.135;4.289516543558828;2;3;0.6590275764465332;False
narrow;0.018;-4.002318827249279;1;1;0.748849630355835;True
narrow;0.03;4.626264737543119;2;3;0.7067527770996094;False
narrow;0.018;1.58456840740689;1;1;0.6745963096618652;True
broad;0.135;7.7367926382522905;2;3;0.547809362411499;True
narrow;0.223;2.792761312109247;2;4;0.7142586708068848;False
narrow;0.223;-2.5635735129092434;2;3;0.7861659526824951;False
narrow;0.05;3.840686556547205;2;3;0.7586653232574463;False
narrow;0.018;5.454870288330712;2;3;0.8205633163452148;False
broad;0.03;8.289144787891411;2;3;2.1358115673065186;True
broad;0.018;1.506243467169618;1;3;0.7028021812438965;False
narrow;0.135;-3.5898373395803986;2;3;0.702653169631958;False
narrow;0.082;-1.2171838749805397;2;3;0.734529972076416;False
narrow;0.082;-2.297197106790261;1;1;0.8210973739624023;True
narrow;0.018;-0.45202781172717693;2;1;0.728308916091919;False
narrow;0.03;-0.7121835923465603;1;1;0.6555273532867432;True
narrow;0.135;-0.49396538891607134;1;2;0.8173673152923584;True
narrow;0.135;1.0224964076349816;2;3;0.876589298248291;False
narrow;0.018;-0.40191538783850134;1;1;0.6858768463134766;True
broad;0.03;-13.317453269521376;2;1;0.8144381046295166;True
narrow;0.082;-1.3116556359623064;1;1;0.8503129482269287;True
narrow;0.223;1.0560223820216648;1;1;0.8681967258453369;True
narrow;0.018;-3.5471749382485607;2;2;1.0454657077789307;False
narrow;0.05;-3.534799861993352;1;1;0.8482174873352051;True
broad;0.018;4.995939259665139;1;1;0.8740160465240479;False
narrow;0.223;-3.775041240341544;1;2;0.8112690448760986;True
broad;0.018;-13.49025612453308;1;1;0.7271695137023926;False
narrow;0.03;3.324405617572378;1;1;0.6543934345245361;True
narrow;0.05;-2.268165758311173;1;1;0.7922232151031494;True
broad;0.03;-12.934458316633293;2;3;0.9727909564971924;True
broad;0.135;4.880379380706902;2;3;0.70607590675354;True
broad;0.05;-16.00512025090334;2;4;0.6659362316131592;True
broad;0.03;-4.455286373994168;1;2;0.7391116619110107;False
broad;0.135;3.203002690021462;2;2;0.785668134689331;True
broad;0.05;14.628147383044945;2;3;0.7181987762451172;True
narrow;0.018;1.1975550910185557;2;1;0.7334203720092773;False
narrow;0.05;-3.943377554658857;2;1;0.8199658393859863;False
broad;0.082;-12.734453742926622;2;2;0.7351894378662109;True
narrow;0.03;0.3114151373719035;1;1;0.6217503547668457;True
broad;0.05;-7.100398462898372;2;2;0.6329259872436523;True
broad;0.082;-14.14099702727378;2;3;0.611412763595581;True
broad;0.082;-37.26817452796503;2;4;0.5592741966247559;True
narrow;0.223;-0.14382135790393327;1;1;0.9010708332061768;True
broad;0.03;-21.567973543837212;2;3;0.6050009727478027;True
broad;0.135;-5.777769268538245;2;3;0.616823673248291;True
broad;0.05;-1.5261600599106515;2;2;0.7720179557800293;True
narrow;0.135;5.504133859216674;2;2;0.6572310924530029;False
broad;0.135;13.089058135583732;2;2;0.6670753955841064;True
narrow;0.03;0.46209516106122306;1;1;0.6442549228668213;True
broad;0.082;9.052143990303204;2;2;0.798769474029541;True
narrow;0.03;1.5940049583458333;1;1;0.6906685829162598;True
broad;0.082;4.03582591036089;2;2;0.579200029373169;True
broad;0.03;5.6750481132482715;2;2;0.7043571472167969;True
broad;0.082;-26.687078291211876;2;3;0.8402276039123535;True
broad;0.135;-1.5477452299287653;1;3;0.8907911777496338;False
narrow;0.135;-0.5761310235137747;1;3;0.6513686180114746;True
narrow;0.018;-3.5246229798584334;2;1;0.8292193412780762;False
broad;0.223;-5.9465010144231405;2;2;0.7604680061340332;True
broad;0.223;11.404070518544755;2;2;0.630363941192627;True
narrow;0.082;-4.328763642085286;1;1;0.8015124797821045;True
narrow;0.223;-1.5189982726365496;1;1;0.5894222259521484;True
narrow;0.135;-6.021634159346466;2;2;0.673900842666626;False
broad;0.018;0.7986364381491382;1;1;0.5151007175445557;False
broad;0.135;-13.16138478283224;2;2;0.610243558883667;True
narrow;0.135;2.776237240746047;2;1;0.7180888652801514;False
broad;0.082;-7.214464300588302;2;2;0.6372849941253662;True
narrow;0.223;2.309731220667397;2;2;0.6878440380096436;False
broad;0.135;-4.767460816227584;2;2;0.8803033828735352;True
broad;0.082;-6.811931942548287;2;2;0.5695548057556152;True
narrow;0.135;-1.0115153339658822;1;1;0.6787080764770508;True
broad;0.03;7.286611873392051;1;1;0.5919041633605957;False
narrow;0.223;-1.8738306576041288;1;1;0.6444242000579834;True
broad;0.05;4.116545102607865;1;2;0.6229071617126465;False
broad;0.135;-20.0926489324935;2;3;0.6420845985412598;True
broad;0.223;-10.556712233815611;2;3;0.5566027164459229;True
broad;0.223;-1.3741960043204298;1;1;0.6664261817932129;False
broad;0.082;-2.7492818347491133;1;1;0.707578182220459;False
broad;0.018;-9.610481807313604;2;2;0.7234480381011963;True
narrow;0.03;-0.43034066077791033;1;1;0.7226579189300537;True
broad;0.05;25.658330451089782;2;3;0.8418772220611572;True
narrow;0.03;-1.875026041454611;2;1;0.628422737121582;False
broad;0.082;-36.45902182251374;2;3;0.5676102638244629;True
narrow;0.082;-0.7833581058442705;1;1;0.5567619800567627;True
broad;0.03;-5.161682215013622;1;1;0.6665964126586914;False
broad;0.03;-9.79521725941126;1;1;0.6677629947662354;False
narrow;0.03;-0.6195921205605737;1;1;0.6449549198150635;True
broad;0.223;3.533960562388007;1;2;0.8795230388641357;False
narrow;0.05;0.808309547432587;1;3;0.8327004909515381;True
broad;0.223;17.115418497260798;2;3;0.6033096313476562;True
broad;0.223;22.760745627239913;2;3;0.5191059112548828;True
broad;0.082;-12.553672662450358;2;3;0.702272891998291;True
broad;0.223;-15.97563661442161;2;3;0.6621172428131104;True
broad;0.018;-14.154054091732778;1;1;0.7360031604766846;False
narrow;0.05;-6.238927346982466;2;1;0.6385252475738525;False
broad;0.223;-15.709760857702179;2;3;0.7130169868469238;True
broad;0.223;1.4226111616465575;1;1;0.6489152908325195;False
narrow;0.082;-1.0970314980967775;1;2;0.7867205142974854;True
narrow;0.082;-4.601954587241692;1;3;0.6313085556030273;True
broad;0.03;-7.6004563793284134;1;1;0.5864541530609131;False
narrow;0.082;2.4675356733189306;1;1;0.6949656009674072;True
narrow;0.03;2.2789356572751585;1;1;0.8075141906738281;True
narrow;0.082;1.3505111825227831;1;1;0.7713520526885986;True
broad;0.223;-14.517831515122367;2;3;0.6406216621398926;True
broad;0.223;-5.958487285767271;2;3;0.5391206741333008;True
narrow;0.135;0.17879567928932333;1;1;0.5296123027801514;True
narrow;0.03;-5.704195686085665;1;1;0.5607078075408936;True
narrow;0.03;-1.5207744395812304;1;1;0.5105438232421875;True
narrow;0.135;1.0371989784368074;1;3;0.5743381977081299;True
narrow;0.135;-3.8454784546049914;1;3;0.5154967308044434;True
narrow;0.03;-2.1993504849185856;1;1;0.5226800441741943;True
narrow;0.05;6.7588067311363815;2;1;0.585777997970581;False
broad;0.135;-7.531516529750026;2;3;0.5422816276550293;True
broad;0.03;-7.3898205419000895;1;1;0.7807531356811523;False
narrow;0.082;-0.22685920870362353;1;2;0.7379653453826904;True
narrow;0.018;-2.22213567677302;1;1;0.720513105392456;True
narrow;0.03;3.9445732464568803;2;1;0.6077098846435547;False
narrow;0.223;-0.36332844409757525;1;2;0.7075529098510742;True
broad;0.223;-37.0628935059507;2;3;0.7074222564697266;True
narrow;0.223;-2.216046894811016;1;1;0.6912641525268555;True
broad;0.03;11.44982324473278;1;1;0.5638129711151123;False
narrow;0.082;-5.722918404372274;2;2;0.7776427268981934;False
narrow;0.05;-0.04312785548370054;1;1;0.8308546543121338;True
broad;0.018;15.115129173061792;2;2;0.7060940265655518;True
broad;0.018;2.7841825166466054;2;1;0.5299386978149414;True
narrow;0.135;2.5909652509218297;2;2;0.985093355178833;False
broad;0.135;11.74142213163265;2;3;0.5176916122436523;True
broad;0.018;-4.087111505235443;1;1;0.5808448791503906;False
broad;0.135;-24.84216255448429;2;3;0.634005069732666;True
broad;0.03;3.134781599513879;2;1;0.5165097713470459;True
broad;0.135;28.34892014938496;2;3;0.467634916305542;True
broad;0.018;14.030623367201606;1;1;0.47676777839660645;False
broad;0.03;14.754333929414123;2;2;0.7658843994140625;True
broad;0.018;17.741059786053782;2;1;0.5311014652252197;True
broad;0.03;6.888618391743222;2;1;0.5862152576446533;True
narrow;0.018;-0.8684295133533075;1;1;0.6307203769683838;True
narrow;0.082;-4.187466398365497;1;1;0.6419162750244141;True
narrow;0.135;-7.358919332213018;2;3;0.6044182777404785;False
narrow;0.082;1.9374812576373899;1;2;0.6482539176940918;True
narrow;0.018;-3.8186553432562635;2;1;0.5067532062530518;False
narrow;0.018;3.028242545685659;2;1;0.5385634899139404;False
narrow;0.03;0.3379138020230919;2;1;0.6010379791259766;False
broad;0.223;-3.605360029804592;1;1;0.588892936706543;False
broad;0.05;30.076134026346075;2;3;0.5133702754974365;True
narrow;0.135;-3.276856742234381;1;2;0.5771543979644775;True
narrow;0.05;2.855715799740129;1;2;0.5663249492645264;True
broad;0.082;-1.5578702714885946;1;2;0.5634901523590088;False
narrow;0.05;-0.9834664966146712;1;2;0.5852932929992676;True
narrow;0.05;1.2337128403875237;1;1;0.5577480792999268;True
narrow;0.082;-0.46125446616857363;1;3;0.4835987091064453;True
broad;0.05;5.410944563929128;2;2;0.6040496826171875;True
broad;0.018;1.2557401404100585;1;1;0.6398978233337402;False
broad;0.03;1.217022547780998;1;1;0.5303897857666016;False
broad;0.135;5.054325472023367;2;2;0.5055923461914062;True
broad;0.05;-1.4228457638847571;1;1;0.5133504867553711;False
broad;0.223;10.896609885388283;2;3;0.5211277008056641;True
broad;0.223;-20.39566704449187;2;3;0.5280702114105225;True
narrow;0.082;-3.2895473749446347;1;3;0.4392232894897461;True
narrow;0.03;-0.48276819573343643;1;1;0.5056056976318359;True
narrow;0.05;1.1550694219445519;2;1;0.3694283962249756;False
broad;0.223;0.898325966564915;1;1;0.4465036392211914;False
broad;0.018;-0.09188758396634923;1;1;0.496936559677124;False
broad;0.018;9.909749345148084;1;1;0.4413883686065674;False
broad;0.03;2.057962621232947;1;1;0.5638277530670166;False
broad;0.223;1.8223941813188071;1;3;0.5295982360839844;False
broad;0.223;8.727611210683902;2;3;0.6088027954101562;True
narrow;0.223;0.16696664531003894;1;3;0.6286544799804688;True
narrow;0.135;-3.643169812148757;1;3;0.6158082485198975;True
narrow;0.135;-3.0168924540437105;1;3;0.5149838924407959;True
narrow;0.03;6.189645674357462;1;2;0.6587703227996826;True
broad;0.018;-9.430612392892579;1;1;0.5166110992431641;False
narrow;0.082;-1.0585172157976805;1;3;0.6597380638122559;True
narrow;0.05;-1.074950215213578;1;3;0.38962817192077637;True
broad;0.03;-0.6281642619098207;1;3;0.554034948348999;False
narrow;0.223;-3.105678010524878;1;3;0.5678725242614746;True
narrow;0.135;-2.3872263681312553;1;3;0.5649929046630859;True
narrow;0.223;-3.6704816080647458;2;3;0.8188686370849609;False
narrow;0.05;-2.948857894961424;1;3;0.5020797252655029;True
broad;0.018;6.207196025119817;1;1;0.5498416423797607;False
narrow;0.082;-3.6568691698802933;2;3;0.6276705265045166;False
narrow;0.05;2.62058452498183;2;3;0.78281569480896;False
narrow;0.135;-0.8205234738314544;1;3;0.579399824142456;True
narrow;0.135;1.9717718990167397;1;2;0.8725690841674805;True
narrow;0.018;-2.8549420660809006;1;1;0.665808916091919;True
narrow;0.135;5.0347543781769275;2;3;0.5869920253753662;False
broad;0.135;3.4459758859420555;2;3;0.7035026550292969;True
narrow;0.223;5.424529808045692;2;3;0.47135281562805176;False
narrow;0.082;-2.187674104599338;2;3;0.7204718589782715;False
broad;0.018;15.0492639993074;2;3;0.8236918449401855;True
broad;0.135;-2.8827794456318356;1;3;0.6909191608428955;False
broad;0.05;-0.4237094988251786;1;1;0.5794475078582764;False
broad;0.05;16.182600527628168;2;3;0.6246058940887451;True
narrow;0.018;5.612991944533071;1;1;0.6677594184875488;True
broad;0.018;-2.621003708780744;1;1;0.6369805335998535;False
narrow;0.05;-0.3310879495717238;1;3;0.695472002029419;True
narrow;0.018;-5.001877275094246;1;1;0.6400017738342285;True
broad;0.223;-2.4427195166409725;1;1;0.6825053691864014;False
broad;0.082;-3.0388871914443523;1;2;0.9150571823120117;False
narrow;0.018;5.667086401377743;1;1;0.6822929382324219;True
narrow;0.018;-6.299182170817158;1;1;0.6188144683837891;True
narrow;0.05;1.6382154520022232;1;1;0.6140081882476807;True
narrow;0.135;6.155122239740885;2;3;0.8578169345855713;False
broad;0.05;5.477463217940036;2;3;0.715749979019165;True
broad;0.03;38.13011076610942;2;4;0.7469725608825684;True
broad;0.135;-13.194928242288626;2;4;0.6975023746490479;True
narrow;0.082;-3.1130222448582363;1;1;0.6739957332611084;True
narrow;0.018;-3.658136336899062;1;1;0.7072045803070068;True
broad;0.223;8.340852073107305;2;3;0.6190493106842041;True
broad;0.135;1.6325906353600852;2;3;0.7262356281280518;True
broad;0.018;19.430584873063978;2;3;0.8854668140411377;True
broad;0.223;-10.965670564329365;2;3;0.7180252075195312;True
broad;0.223;3.6705338809320414;2;3;0.7172343730926514;True
broad;0.03;-9.211093770154509;2;2;0.7724418640136719;True
broad;0.018;-25.888858260999903;2;3;0.7856769561767578;True
broad;0.03;-3.8402292228120567;2;2;0.726233720779419;True
broad;0.03;-11.484406289067973;2;2;0.6774260997772217;True
broad;0.018;-20.44973365319552;2;2;0.7026147842407227;True
broad;0.135;-5.684056027257551;2;3;0.790489912033081;True
broad;0.082;-15.331895004279453;2;3;0.5950615406036377;True
narrow;0.018;-2.375134223746574;2;2;0.631587028503418;False
narrow;0.223;-3.0977621814750242;1;2;0.6747274398803711;True
broad;0.082;5.791553204928058;2;3;0.6679177284240723;True
broad;0.223;23.07149007890846;2;4;0.6051025390625;True
broad;0.018;5.777345996417312;2;2;0.616910457611084;True
narrow;0.018;1.709716590010253;2;1;0.6040842533111572;False
narrow;0.082;-2.2425574327118185;2;3;0.6479208469390869;False
narrow;0.03;1.7859594883876464;2;2;0.6984372138977051;False
narrow;0.082;4.567256139297831;2;2;0.6742892265319824;False
broad;0.018;-1.846020722955339;1;1;0.6834878921508789;False
broad;0.03;-1.8647791221407832;1;1;0.5720100402832031;False
broad;0.135;35.25464203328034;2;4;0.5771667957305908;True
broad;0.223;17.164719214704224;2;4;0.6703464984893799;True
narrow;0.03;0.07849615571113393;2;2;0.6635055541992188;False
narrow;0.135;6.019781781559857;2;2;0.5533537864685059;False
broad;0.135;-10.998131912784988;2;3;0.7031581401824951;True
broad;0.05;-9.924351783296792;2;3;0.7190432548522949;True
broad;0.082;-10.253328994875549;2;4;0.5662457942962646;True
broad;0.018;17.08461898020032;2;2;0.723405122756958;True
broad;0.135;-3.3847137072833355;2;3;0.6265807151794434;True
broad;0.135;5.195065833643076;2;3;0.6217586994171143;True
broad;0.03;-5.126340930540934;2;1;0.7529418468475342;True
narrow;0.223;2.990763004989601;2;2;0.6467709541320801;False
narrow;0.05;1.1672970325653604;1;2;0.7613282203674316;True
broad;0.082;1.8713966705737635;1;2;0.5192215442657471;False
narrow;0.018;-1.0783844920900942;1;1;0.606370210647583;True
narrow;0.03;1.6618050914714093;1;1;0.5781667232513428;True
narrow;0.223;-4.115723488546579;1;1;0.5673508644104004;True
narrow;0.03;-1.0422794782059466;1;1;0.6285033226013184;True
broad;0.223;2.6934374637834635;1;2;0.6076638698577881;False
narrow;0.018;3.675806349331256;1;1;0.5714836120605469;True
broad;0.082;4.273191835506706;2;2;0.7366516590118408;True
broad;0.05;0.9392550467263713;1;1;0.5511724948883057;False
broad;0.03;-23.771885782613484;2;3;0.7170076370239258;True
narrow;0.05;1.8493001879911668;1;1;0.5642015933990479;True
narrow;0.135;-3.9958628872678275;2;2;0.6020426750183105;False
broad;0.223;-2.491714524235694;2;2;0.6298553943634033;True
narrow;0.05;1.14596007559137;2;3;0.8010187149047852;False
narrow;0.223;1.6015748882981713;1;1;0.6689317226409912;True
narrow;0.223;2.4608919679248493;2;2;0.7020940780639648;False
narrow;0.223;3.625944194390353;2;2;0.6619853973388672;False
broad;0.03;2.7475027288962814;1;1;0.671830415725708;False
broad;0.223;5.253412787956861;1;2;0.6890161037445068;False
broad;0.082;-17.47322507861955;2;3;0.6576032638549805;True
narrow;0.05;-3.292050568094229;1;2;1.0033957958221436;True
broad;0.135;-0.11426158971906561;1;2;0.6393630504608154;False
narrow;0.03;-4.662059294776507;1;1;0.5538887977600098;True
broad;0.03;31.891543184434866;2;3;0.5756709575653076;True
broad;0.223;13.018776785480746;2;3;0.596808910369873;True
broad;0.223;-16.010568527730243;2;3;0.5773184299468994;True
broad;0.082;-5.207701232035142;1;1;0.5904886722564697;False
narrow;0.082;2.565273790541447;1;2;0.6189436912536621;True
narrow;0.03;0.7702151118940329;1;1;0.5101394653320312;True
broad;0.082;3.464641944078338;2;2;0.47797536849975586;True
narrow;0.082;0.8563405303480938;1;2;0.6230638027191162;True
broad;0.135;-2.814711867837566;1;2;0.6022882461547852;False
broad;0.082;-16.32669366631366;2;3;0.5981078147888184;True
narrow;0.082;-1.2331433037923107;1;2;0.5305845737457275;True
broad;0.05;16.649080048573165;2;3;0.545720100402832;True
narrow;0.223;4.625805452562468;1;2;0.6001639366149902;True
broad;0.135;4.997712433707494;1;2;0.5640473365783691;False
broad;0.018;8.01850671733266;1;1;0.6498124599456787;False
broad;0.03;-4.208580990814201;1;1;0.6197214126586914;False
broad;0.018;-18.85233388908656;2;2;0.8068597316741943;True
narrow;0.03;2.1852136440151693;1;1;0.5547573566436768;True
broad;0.082;22.09630443500837;2;2;0.5285389423370361;True
narrow;0.082;-6.177764472150249;2;2;0.5996890068054199;False
narrow;0.082;-1.9701884507770266;1;1;0.5555133819580078;True
narrow;0.03;3.0321224742239457;1;1;0.545339822769165;True
broad;0.05;6.482943764645707;2;3;0.5118567943572998;True
broad;0.223;6.246597081188076;2;2;0.5196175575256348;True
narrow;0.03;0.901500948684264;1;1;0.5188016891479492;True
broad;0.082;5.0345095545499;1;2;0.6698675155639648;False
broad;0.03;-25.56610347371194;2;3;0.5830905437469482;True
broad;0.135;11.910624580580652;2;3;0.5795626640319824;True
narrow;0.223;-5.015561839046395;2;3;0.5687263011932373;False
broad;0.223;-13.396954273420459;2;3;0.4619128704071045;True
narrow;0.223;-6.123860750562297;2;3;0.5117075443267822;False
narrow;0.03;0.1788886470839773;1;1;0.551478385925293;True
narrow;0.135;0.9662411610768742;1;2;0.5892753601074219;True
narrow;0.082;3.1626361453017178;1;1;0.5457286834716797;True
broad;0.05;-26.64009566425007;2;3;0.5442507266998291;True
narrow;0.135;1.6769164961203582;1;1;0.5427420139312744;True
narrow;0.03;-4.620098721652154;1;1;0.5972044467926025;True
narrow;0.05;-2.4962617354833596;2;2;0.5697059631347656;False
narrow;0.082;0.19967332508267205;1;1;0.526831865310669;True
narrow;0.135;2.116621069213378;1;2;0.5580368041992188;True
narrow;0.135;2.516704361992426;1;1;0.5157825946807861;True
narrow;0.05;5.460918872952519;1;2;0.6189501285552979;True
broad;0.018;7.325551170829571;1;1;0.5661377906799316;False
narrow;0.223;-0.3660019957291209;1;2;0.555279016494751;True
broad;0.082;-7.938367935980905;1;2;0.5610804557800293;False
broad;0.05;7.705673173725147;1;1;0.5588817596435547;False
narrow;0.135;-5.98395974875755;2;2;0.7007229328155518;False
narrow;0.082;3.5875233738442374;1;1;0.7085740566253662;True
broad;0.03;-16.775996213323893;2;2;0.6524350643157959;True
narrow;0.05;0.8681331992396835;2;1;0.6782891750335693;False
narrow;0.018;-1.9727012464511202;1;1;0.47948622703552246;True
narrow;0.03;-1.8929701593323351;1;1;0.5526127815246582;True
broad;0.03;-0.2893743623217836;1;1;0.5744190216064453;False
broad;0.05;23.76019061635876;2;3;0.6115789413452148;True
narrow;0.018;1.5733737573738145;2;1;0.5914080142974854;False
broad;0.135;-9.843765261041128;2;3;0.5479426383972168;True
narrow;0.223;3.340093990385043;2;2;0.6104028224945068;False
broad;0.135;-3.4831917823230167;2;2;0.5022091865539551;True
broad;0.05;8.040833725253078;2;2;0.5259907245635986;True
narrow;0.135;-2.654470896551975;1;1;0.5731682777404785;True
broad;0.03;20.31225866889022;2;2;0.5463242530822754;True
broad;0.082;-0.13515428372199723;1;2;0.5367648601531982;False
broad;0.018;-5.267211891129681;1;1;0.4952836036682129;False
narrow;0.223;-3.5205212280972997;2;2;0.543720006942749;False
narrow;0.05;2.0650664248533306;1;2;0.5102236270904541;True
narrow;0.223;-6.639847552202564;2;2;0.6300387382507324;False
broad;0.05;-3.7065014177004807;1;1;0.5931637287139893;False
broad;0.135;9.645203807485348;2;2;0.5416483879089355;True
narrow;0.082;-1.4324563918836453;1;2;0.5321779251098633;True
broad;0.135;-11.863549197721632;2;3;0.5466122627258301;True
narrow;0.135;3.402960988659971;2;2;0.5930995941162109;False
narrow;0.135;0.3872835371333285;1;2;0.5495734214782715;True
narrow;0.018;-3.937709339537303;2;1;0.5633981227874756;False
narrow;0.082;-2.96020437028369;1;1;0.6171751022338867;True
broad;0.135;9.057291450944293;2;2;0.6043779850006104;True
broad;0.082;-5.316183994403737;1;2;0.5442347526550293;False
broad;0.082;14.469736878797008;2;2;0.5347018241882324;True
broad;0.03;-9.068889026066964;1;2;0.5651578903198242;False
narrow;0.018;1.355149401138603;1;1;0.5143616199493408;True
broad;0.082;19.85273549981905;2;3;0.6661367416381836;True
broad;0.03;11.883628453385285;2;3;0.651341438293457;True
narrow;0.05;0.7726794245610092;1;1;0.4531388282775879;True
broad;0.05;6.580114146030166;2;2;0.5909905433654785;True
broad;0.05;15.728957228151078;2;2;0.7474331855773926;True
narrow;0.223;2.0858780303978994;1;3;0.5773229598999023;True
broad;0.082;-16.022753728824956;2;3;0.6304571628570557;True
narrow;0.018;-0.4761649079597715;1;1;0.4816470146179199;True
narrow;0.05;2.6798262936912125;1;1;0.6587648391723633;True
narrow;0.03;-0.32193924609468116;1;2;0.6686303615570068;True
narrow;0.018;0.7117223843087642;1;1;0.5897793769836426;True
broad;0.018;6.178488044669378;1;1;0.5383028984069824;False
narrow;0.082;-1.1728841970358297;1;3;0.672760009765625;True
broad;0.05;-9.111788319493105;2;2;0.5379679203033447;True
narrow;0.018;-4.602955393563903;1;1;0.6004223823547363;True
broad;0.05;-14.705849396262437;2;3;0.5323543548583984;True
broad;0.05;7.769677669481939;2;3;0.6347217559814453;True
broad;0.018;7.517403418017916;1;1;0.5492479801177979;False
narrow;0.018;0.8445921697701747;2;1;0.4830620288848877;False
narrow;0.03;-0.8981347673175228;1;1;0.7235772609710693;True
narrow;0.135;3.594870656334182;2;2;0.6107211112976074;False
narrow;0.05;-4.045032073051144;1;2;0.5905778408050537;True
narrow;0.05;1.129498129784905;1;1;0.6590452194213867;True
broad;0.05;7.483426965412686;1;2;0.7089033126831055;False
narrow;0.03;3.440599409902913;1;1;0.7087867259979248;True
broad;0.223;2.043197103619973;1;3;0.764634370803833;False
narrow;0.03;-8.65007113942993;2;1;0.5785119533538818;False
narrow;0.082;-0.9076839394545368;1;1;0.6092221736907959;True
narrow;0.135;-2.2856218834632447;1;3;0.5090818405151367;True
narrow;0.223;-3.9391126416962248;1;2;0.5568552017211914;True
broad;0.082;13.622479956033139;2;3;0.4426851272583008;True
narrow;0.082;1.723130688123275;1;3;0.5251154899597168;True
broad;0.082;-13.483753637897085;2;3;0.5882351398468018;True
broad;0.03;-8.07252442378186;2;2;0.6807377338409424;True
broad;0.135;5.815789232767575;2;2;0.5858960151672363;True
narrow;0.135;-2.6666357377272027;1;2;0.6144640445709229;True
narrow;0.05;0.3607002435775344;1;1;0.642244815826416;True
broad;0.03;6.669315288157959;1;2;0.6447834968566895;False
broad;0.03;-9.176953485178721;2;2;0.871307373046875;True
narrow;0.03;-4.201741846069703;1;1;0.6725382804870605;True
