trueCat;contrast;orientation;responseCat;confRating;RT;congruentResponse
broad;0.082;-17.403033138798406;2;3;2.2584941387176514;True
broad;0.03;19.4047017844892;2;2;2.1645238399505615;True
broad;0.03;17.153762500741152;2;2;2.6984989643096924;True
narrow;0.223;-0.7588144584287517;1;4;1.0822639465332031;True
broad;0.223;-11.428735129061003;2;4;2.450942039489746;True
broad;0.223;-7.183356824559837;2;1;1.6369669437408447;True
broad;0.082;-11.568325547511925;1;1;1.343860149383545;False
narrow;0.082;-2.1570922885306776;1;3;1.4142990112304688;True
narrow;0.082;3.490300805492278;1;2;1.082502841949463;True
narrow;0.03;5.791726809676257;1;3;3.0431559085845947;True
broad;0.05;5.909809302137158;1;1;2.9578590393066406;False
narrow;0.223;3.3799355088002185;2;1;1.6198501586914062;False
broad;0.135;-9.556475950726725;2;3;1.51894211769104;True
broad;0.05;1.6317597124817274;2;1;1.3905129432678223;True
narrow;0.018;-0.9315763826416747;1;2;1.3071658611297607;True
narrow;0.018;-2.5114649771345343;1;1;2.539207935333252;True
narrow;0.082;-4.084965429714334;2;2;1.3297579288482666;False
narrow;0.05;-5.220155015593646;2;3;1.5291450023651123;False
narrow;0.223;2.1699122736970264;1;2;3.4965291023254395;True
narrow;0.03;0.5653103835391939;1;1;5.488480091094971;True
narrow;0.05;2.8187143606189977;1;1;1.137186050415039;True
narrow;0.05;-3.9270063893477767;1;1;1.039613962173462;True
narrow;0.05;2.7230636944898805;2;2;1.282296895980835;False
narrow;0.135;3.74877082582488;2;2;0.6351730823516846;False
broad;0.135;-2.7832221465680864;2;2;1.1578090190887451;True
narrow;0.223;-1.145569342702932;1;2;2.747809886932373;True
broad;0.223;-6.860192152779998;2;3;1.994508981704712;True
narrow;0.135;-3.4887035537954207;2;2;1.5911829471588135;False
narrow;0.135;-3.0190711268921273;2;2;0.891693115234375;False
broad;0.018;7.29052608079305;1;1;5.348414897918701;False
narrow;0.135;1.08452124801039;1;3;2.0104799270629883;True
narrow;0.05;-3.9739110568754183;2;1;1.6625299453735352;False
narrow;0.03;-2.5478749100407185;1;1;2.72849702835083;True
narrow;0.05;1.780749269692286;1;3;2.0638229846954346;True
broad;0.135;-1.3067017855062548;1;4;1.9778399467468262;False
broad;0.135;8.932063953114522;2;4;1.1191959381103516;True
broad;0.05;9.405666741879136;2;4;1.1585159301757812;True
narrow;0.05;-2.913444480456571;1;3;1.5005278587341309;True
broad;0.018;-12.348969575053529;1;1;2.1325531005859375;False
broad;0.082;10.542052960915724;2;4;0.8752291202545166;True
broad;0.135;7.966253409805276;2;4;0.5885131359100342;True
narrow;0.05;-2.098639719360026;1;3;1.4971959590911865;True
narrow;0.135;6.171252486984985;2;2;1.2658381462097168;False
broad;0.05;-1.5495351627944227;1;2;1.3471789360046387;False
narrow;0.018;0.51897071379081;1;1;2.025847911834717;True
narrow;0.082;2.214204709360681;1;3;1.7651607990264893;True
broad;0.223;2.4020730988449195;1;2;2.722503900527954;False
narrow;0.018;-4.285523868320191;1;1;2.0897679328918457;True
broad;0.03;-5.28969963290553;1;1;1.1705331802368164;False
broad;0.05;0.6481682797634769;1;1;0.7518761157989502;False
broad;0.018;-8.14241490319517;1;1;0.6698148250579834;False
narrow;0.135;5.5444147826604135;2;2;2.0711920261383057;False
broad;0.03;8.345357099053706;2;2;1.0884931087493896;True
broad;0.135;-11.835985191538967;2;4;1.2172129154205322;True
broad;0.082;6.861582561102248;2;4;0.9322969913482666;True
narrow;0.03;-2.298522652552588;1;1;1.531167984008789;True
broad;0.018;3.8147452748251576;1;1;1.1144940853118896;False
broad;0.223;2.6507911471656596;1;2;1.5785059928894043;False
broad;0.223;6.092876416089723;2;3;1.807858943939209;True
broad;0.082;5.67597832424732;2;3;0.9958779811859131;True
narrow;0.03;3.2633981443201705;2;2;1.0325510501861572;False
broad;0.135;3.053642480506218;1;2;2.6669769287109375;False
broad;0.223;-11.403360490349668;2;4;0.8045339584350586;True
broad;0.082;-12.881865522870708;2;4;0.8085229396820068;True
broad;0.018;-9.256299562077654;1;1;1.5404918193817139;False
narrow;0.082;-2.7375784527893328;1;2;1.8911831378936768;True
narrow;0.135;4.474323633111272;2;2;1.707892894744873;False
narrow;0.082;4.018316101120126;2;2;3.5318779945373535;False
narrow;0.082;-4.006126882629967;2;2;2.4824819564819336;False
broad;0.223;-0.2821377165965956;1;2;1.899177074432373;False
broad;0.082;-7.042401583562771;2;4;1.0191948413848877;True
narrow;0.135;0.8862623379342642;1;2;2.630258083343506;True
narrow;0.018;-0.8585611261557854;1;1;2.3618409633636475;True
narrow;0.018;4.997153154039818;1;1;0.5678889751434326;True
narrow;0.018;3.4227851727919334;1;1;0.8851621150970459;True
broad;0.223;0.7109086188222733;1;4;1.1658389568328857;False
broad;0.223;7.2310837249085065;2;3;2.2991950511932373;True
narrow;0.03;-0.507281620710458;1;1;1.1869800090789795;True
broad;0.082;-12.833446309368941;2;4;1.6716561317443848;True
narrow;0.03;-3.356303598997435;1;1;2.2811710834503174;True
broad;0.018;12.294128876884603;1;1;1.1945128440856934;False
narrow;0.223;2.089554536772951;1;2;2.5751988887786865;True
broad;0.082;0.3147882642796502;1;4;3.2764031887054443;False
broad;0.03;-8.285637777655403;2;3;1.8537228107452393;True
narrow;0.05;-2.4311557746103816;1;2;1.487879991531372;True
broad;0.018;-19.280378787169084;1;1;1.0484650135040283;False
broad;0.03;-3.010552554007985;1;2;2.522944927215576;False
narrow;0.05;2.0263062723282963;1;2;1.2264928817749023;True
narrow;0.018;0.6359788496329656;1;1;1.389833927154541;True
broad;0.135;-12.48509608471335;2;4;0.9145181179046631;True
narrow;0.223;-3.983842255730073;2;4;0.690453052520752;False
narrow;0.03;-5.941020339318803;1;2;1.3789491653442383;True
broad;0.082;0.8557904445151314;2;3;1.688155174255371;True
narrow;0.135;4.051662429646119;2;3;0.7371649742126465;False
narrow;0.082;1.432092923715471;2;3;1.9278419017791748;False
broad;0.135;-22.601908494492793;2;3;0.6231720447540283;True
broad;0.05;18.12697140815716;2;3;0.7944650650024414;True
broad;0.018;-8.76993632778991;1;1;1.135171890258789;False
broad;0.05;2.858443955995858;2;2;3.5417590141296387;True
narrow;0.082;-2.4359816042505535;1;2;2.212496042251587;True
broad;0.05;-6.095640613258334;2;4;1.0644559860229492;True
